tingkat setelah parent,parent,similarity
5,irham,"[('nazril', 0.8839406371116638), ('alatas', 0.8259234428405762), ('rifki', 0.8226275444030762), ('irwansyah', 0.8176900148391724), ('aldy', 0.810475766658783), ('farhan', 0.8060653805732727), ('faizal', 0.8059781789779663), ('syarief', 0.8041893243789673), ('yudi', 0.8041373491287231), ('fachry', 0.8028558492660522)]"
5,ramadhani,"[('dita', 0.8841546773910522), ('anggraini', 0.8796111941337585), ('pratiwi', 0.8752033710479736), ('riska', 0.871662974357605), ('anisa', 0.8669644594192505), ('annisa', 0.8646815419197083), ('puspitasari', 0.8646689653396606), ('wulandari', 0.8641189932823181), ('aulia', 0.8629078269004822), ('safitri', 0.8618268370628357)]"
5,rizky,"[('rizki', 0.8375560641288757), ('ramadhani', 0.8048860430717468), ('irwansyah', 0.8015690445899963), ('winda', 0.7958077788352966), ('aulia', 0.7927535176277161), ('anisa', 0.7916457653045654), ('cahya', 0.7915210127830505), ('rifky', 0.7902171611785889), ('rezky', 0.7886458039283752), ('yunita', 0.7882405519485474)]"
5,sagita,"[('novia', 0.8451198935508728), ('leily', 0.8414567112922668), ('tyas', 0.8299707770347595), ('eny', 0.8212403059005737), ('anisa', 0.8142720460891724), ('ramadhani', 0.8137830495834351), ('annisa', 0.8131351470947266), ('anggraini', 0.8106800317764282), ('winda', 0.8095382452011108), ('hadju', 0.809034526348114)]"
5,alfin,"[('firmansyah', 0.8107210397720337), ('oky', 0.8042814135551453), ('irwansyah', 0.8000180125236511), ('irham', 0.7879302501678467), ('rifky', 0.7779496908187866), ('ryaas', 0.777559757232666), ('fauzan', 0.7752419114112854), ('aulia', 0.772344708442688), ('ramadhani', 0.7702241539955139), ('ihsan', 0.7701259255409241)]"
5,syarief,"[('sungkar', 0.8446785807609558), ('aliando', 0.8416860699653625), ('anjasmara', 0.8344394564628601), ('fachri', 0.8294053673744202), ('zacky', 0.8270036578178406), ('aming', 0.8218131065368652), ('fadhillah', 0.8147250413894653), ('fairuz', 0.8144342303276062), ('fadillah', 0.8136112093925476), ('zulmi', 0.8130401372909546)]"
5,winda,"[('viska', 0.8700551390647888), ('tyas', 0.8633698225021362), ('indri', 0.849667489528656), ('ramadhani', 0.848452091217041), ('jihan', 0.8470272421836853), ('annisa', 0.8468978404998779), ('donita', 0.8390418291091919), ('rifky', 0.8389424085617065), ('permatasari', 0.8381781578063965), ('larasati', 0.8381402492523193)]"
5,acha,"[('septriasa', 0.9299719333648682), ('vexia', 0.8080340027809143), ('velove', 0.8069315552711487), ('ardina', 0.8003367185592651), ('irwansyah', 0.7970989942550659), ('winda', 0.7896672487258911), ('mitha', 0.7890137434005737), ('kinaryosih', 0.7873775362968445), ('fedi', 0.7855358123779297), ('rasti', 0.7851958870887756)]"
5,icha,"[('yunita', 0.8706965446472168), ('mitha', 0.8433603644371033), ('nita', 0.843315064907074), ('sherly', 0.83878093957901), ('winda', 0.8364481925964355), ('juwita', 0.8343613743782043), ('nadya', 0.8320363163948059), ('ramadhani', 0.8270895481109619), ('yuni', 0.8264362812042236), ('rendy', 0.8229792714118958)]"
5,nazril,"[('irham', 0.8839405179023743), ('judika', 0.7815995812416077), ('denada', 0.7696166038513184), ('tompi', 0.7636365294456482), ('irwansyah', 0.7622951865196228), ('monita', 0.7578946352005005), ('ismi', 0.7571573257446289), ('syafaruddin', 0.75193190574646), ('mahdami', 0.7515338063240051), ('rifki', 0.7511429190635681)]"
5,alatas,"[('muchsin', 0.8478555083274841), ('irham', 0.8259233832359314), ('rafiq', 0.8177045583724976), ('albar', 0.8169891238212585), ('farid', 0.8163555860519409), ('faizal', 0.8146835565567017), ('farhan', 0.8140389919281006), ('fauzan', 0.8097954392433167), ('zaki', 0.7975417375564575), ('fachri', 0.7935304045677185)]"
5,rifki,"[('irham', 0.8226275444030762), ('danial', 0.8070709705352783), ('fauziah', 0.7888519167900085), ('firmansyah', 0.7812416553497314), ('rifqi', 0.7811921238899231), ('ismi', 0.7745989561080933), ('yudi', 0.7707982659339905), ('aldy', 0.7691899538040161), ('rozi', 0.7680866122245789), ('fachri', 0.7677487730979919)]"
5,irwansyah,"[('rizki', 0.8239110708236694), ('irham', 0.8176900148391724), ('ramadhani', 0.8104084730148315), ('rizky', 0.8015690445899963), ('sagita', 0.801558792591095), ('alfin', 0.8000180721282959), ('syarief', 0.7994968295097351), ('winda', 0.7974655032157898), ('acha', 0.7970990538597107), ('icha', 0.7969678044319153)]"
5,aldy,"[('feby', 0.8279010653495789), ('dicky', 0.8208330273628235), ('septian', 0.8203943371772766), ('yunita', 0.8176544308662415), ('riska', 0.8132084608078003), ('sugandi', 0.8120982050895691), ('saputra', 0.8117766976356506), ('febri', 0.8117099404335022), ('rendy', 0.8117047548294067), ('irham', 0.810475766658783)]"
5,farhan,"[('faizal', 0.8538879156112671), ('zaki', 0.8327853083610535), ('farid', 0.823150634765625), ('fairuz', 0.8180645108222961), ('naufal', 0.817664623260498), ('iqbal', 0.8176526427268982), ('ferdy', 0.8169134259223938), ('zulfikar', 0.815114438533783), ('alatas', 0.8140389323234558), ('fachri', 0.8090757727622986)]"
5,faizal,"[('farhan', 0.8538877964019775), ('alatas', 0.8146834969520569), ('irham', 0.8059782385826111), ('hafiz', 0.8015661239624023), ('sharifah', 0.7851662635803223), ('zein', 0.7803865075111389), ('tahir', 0.7784578800201416), ('farid', 0.7776898145675659), ('rozi', 0.7760850787162781), ('syafiq', 0.7747175097465515)]"
5,syarief,"[('sungkar', 0.8446785807609558), ('aliando', 0.8416860699653625), ('anjasmara', 0.8344394564628601), ('fachri', 0.8294053673744202), ('zacky', 0.8270036578178406), ('aming', 0.8218131065368652), ('fadhillah', 0.8147250413894653), ('fairuz', 0.8144342303276062), ('fadillah', 0.8136112093925476), ('zulmi', 0.8130401372909546)]"
5,yudi,"[('wicaksono', 0.8651787042617798), ('syaiful', 0.8561258316040039), ('prasetyo', 0.8556061387062073), ('satrio', 0.855410099029541), ('firmansyah', 0.8536427021026611), ('wahyudi', 0.8504137396812439), ('permana', 0.842085599899292), ('kurnia', 0.8406909704208374), ('arief', 0.838502049446106), ('andri', 0.8362203240394592)]"
5,fachry,"[('irham', 0.8028557896614075), ('rozy', 0.802108883857727), ('syarief', 0.7918086647987366), ('fachri', 0.7897064685821533), ('farhan', 0.7875946760177612), ('priasmoro', 0.7816449999809265), ('ferdy', 0.7815531492233276), ('fairuz', 0.7809164524078369), ('fadhillah', 0.7792599201202393), ('syakieb', 0.7767500877380371)]"
5,balweel,"[('rifky', 0.8753542900085449), ('syahira', 0.8450043201446533), ('afifa', 0.8363578915596008), ('fera', 0.8331683874130249), ('hadju', 0.8307637572288513), ('feriska', 0.8267623782157898), ('aminarti', 0.8263806700706482), ('mirasih', 0.8255800008773804), ('henidar', 0.8255744576454163), ('helsi', 0.8254132866859436)]"
5,jihan,"[('hadju', 0.8581876754760742), ('nabila', 0.856741726398468), ('anjani', 0.8562694191932678), ('annisa', 0.8533385396003723), ('adelia', 0.8530816435813904), ('rifky', 0.8524630069732666), ('safira', 0.8522111773490906), ('febiola', 0.8511009812355042), ('winda', 0.8470272421836853), ('larasati', 0.845661997795105)]"
5,hadju,"[('febiola', 0.8947275876998901), ('novianti', 0.8727934956550598), ('afifa', 0.8715349435806274), ('helsi', 0.8665481805801392), ('febriana', 0.8649340867996216), ('sefira', 0.864780843257904), ('herlinda', 0.8625555038452148), ('tsania', 0.861882209777832), ('adelia', 0.861544668674469), ('anastasya', 0.8606948852539062)]"
5,winda,"[('viska', 0.8700551390647888), ('tyas', 0.8633698225021362), ('indri', 0.849667489528656), ('ramadhani', 0.848452091217041), ('jihan', 0.8470272421836853), ('annisa', 0.8468978404998779), ('donita', 0.8390418291091919), ('rifky', 0.8389424085617065), ('permatasari', 0.8381781578063965), ('larasati', 0.8381402492523193)]"
5,febiola,"[('febby', 0.9150903820991516), ('hadju', 0.8947275280952454), ('rastanty', 0.8928753137588501), ('afifa', 0.8925289511680603), ('inggrid', 0.8744628429412842), ('donita', 0.8725296258926392), ('rionaldo', 0.8722590208053589), ('stockhorst', 0.8694460391998291), ('amroe', 0.8671716451644897), ('deasy', 0.8671374917030334)]"
5,fachri,"[('fairuz', 0.8401385545730591), ('rifky', 0.8355406522750854), ('syarief', 0.8294051289558411), ('zimah', 0.8291987776756287), ('zacky', 0.8271289467811584), ('fadhillah', 0.8222631812095642), ('hadju', 0.8139515519142151), ('abrar', 0.8138119578361511), ('fathir', 0.8126739263534546), ('fahira', 0.8108365535736084)]"
5,septian,"[('cahya', 0.852741003036499), ('cahyo', 0.8389198184013367), ('tyas', 0.8387152552604675), ('noval', 0.838388979434967), ('rifky', 0.83535236120224), ('ginanjar', 0.8303231596946716), ('febiola', 0.8288485407829285), ('arfian', 0.8272032737731934), ('hesti', 0.8269832730293274), ('ririn', 0.8260527849197388)]"
5,nabila,"[('jihan', 0.8567416667938232), ('dinda', 0.8431902527809143), ('safira', 0.8385405540466309), ('annisa', 0.837908148765564), ('winda', 0.8342374563217163), ('rifky', 0.8338235020637512), ('anisa', 0.8329504728317261), ('nadya', 0.8261526823043823), ('rianti', 0.8209248185157776), ('larasati', 0.8199267983436584)]"
5,larasati,"[('anjani', 0.8621876239776611), ('annisa', 0.8492282032966614), ('jihan', 0.8456621170043945), ('kirana', 0.8448038697242737), ('dinda', 0.8434684872627258), ('indri', 0.8427734375), ('winda', 0.8381402492523193), ('rini', 0.8368901014328003), ('pratiwi', 0.8355304002761841), ('mieke', 0.8339533805847168)]"
5,rayhan,"[('rifky', 0.8303288817405701), ('adelia', 0.8193774223327637), ('aldy', 0.807041347026825), ('febiola', 0.8068063855171204), ('noval', 0.8052490949630737), ('afifa', 0.8034113049507141), ('jihan', 0.8029137849807739), ('hadju', 0.8021962642669678), ('yeyen', 0.7987701296806335), ('arfian', 0.7982383370399475)]"
5,lukum,"[('salsanabila', 0.8524903655052185), ('ellisa', 0.8457231521606445), ('yendri', 0.8430712223052979), ('fahrin', 0.8380271196365356), ('naiboho', 0.8275384902954102), ('indiarti', 0.820283830165863), ('ryaas', 0.820117712020874), ('gunarsih', 0.8124758005142212), ('hariyanti', 0.8107424974441528), ('tujono', 0.8073574900627136)]"
5,priasmoro,"[('novendra', 0.9044409394264221), ('suyud', 0.8888210654258728), ('hartoyo', 0.8785996437072754), ('halay', 0.8669387102127075), ('kapriaga', 0.8630387783050537), ('susilodinata', 0.8504329919815063), ('risman', 0.845862627029419), ('kurniadi', 0.8445780873298645), ('zulqodri', 0.8429274559020996), ('satriawan', 0.8412787914276123)]"
5,suyud,"[('hartoyo', 0.9500765800476074), ('priasmoro', 0.8888210654258728), ('pryitno', 0.8724521994590759), ('hamdani', 0.8624509572982788), ('sonjaya', 0.8551309108734131), ('susilodinata', 0.8542318344116211), ('fikrul', 0.8482076525688171), ('kapriaga', 0.8455430269241333), ('jbr', 0.8454127311706543), ('budarsa', 0.8443299531936646)]"
5,irham,"[('nazril', 0.8839406371116638), ('alatas', 0.8259234428405762), ('rifki', 0.8226275444030762), ('irwansyah', 0.8176900148391724), ('aldy', 0.810475766658783), ('farhan', 0.8060653805732727), ('faizal', 0.8059781789779663), ('syarief', 0.8041893243789673), ('yudi', 0.8041373491287231), ('fachry', 0.8028558492660522)]"
5,randa,"[('ramadhani', 0.8072015047073364), ('rizka', 0.7993954420089722), ('agustina', 0.7959532737731934), ('syarief', 0.7904404401779175), ('novia', 0.7899484038352966), ('ryaas', 0.7894364595413208), ('aulia', 0.7862677574157715), ('anggraini', 0.7852407097816467), ('cahya', 0.783434271812439), ('pratiwi', 0.781946063041687)]"
5,fadhilah,"[('ikhsan', 0.8051021099090576), ('ihsan', 0.8010511994361877), ('cahyadi', 0.792938768863678), ('ryaas', 0.7891877889633179), ('saifudin', 0.7883138060569763), ('rizka', 0.7863525748252869), ('ichsan', 0.7846300005912781), ('basir', 0.7824093699455261), ('hartoyo', 0.7804788947105408), ('suyud', 0.7798725962638855)]"
5,alatas,"[('muchsin', 0.8478555083274841), ('irham', 0.8259233832359314), ('rafiq', 0.8177045583724976), ('albar', 0.8169891238212585), ('farid', 0.8163555860519409), ('faizal', 0.8146835565567017), ('farhan', 0.8140389919281006), ('fauzan', 0.8097954392433167), ('zaki', 0.7975417375564575), ('fachri', 0.7935304045677185)]"
5,hartoyo,"[('suyud', 0.9500764608383179), ('hamdani', 0.8858266472816467), ('priasmoro', 0.8785996437072754), ('kusnan', 0.8554583191871643), ('sonjaya', 0.8530483841896057), ('mochammad', 0.8472084403038025), ('pryitno', 0.8444314002990723), ('sofwan', 0.8433513045310974), ('kurniadi', 0.8420863747596741), ('efendi', 0.8415116667747498)]"
5,ramadhani,"[('dita', 0.8841546773910522), ('anggraini', 0.8796111941337585), ('pratiwi', 0.8752033710479736), ('riska', 0.871662974357605), ('anisa', 0.8669644594192505), ('annisa', 0.8646815419197083), ('puspitasari', 0.8646689653396606), ('wulandari', 0.8641189932823181), ('aulia', 0.8629078269004822), ('safitri', 0.8618268370628357)]"
5,rizka,"[('pratiwi', 0.882053554058075), ('anggraeni', 0.8705897331237793), ('rahmawati', 0.8698746562004089), ('puspitasari', 0.8637921810150146), ('fionista', 0.8626524806022644), ('yuliana', 0.8612790703773499), ('anggraini', 0.8601571917533875), ('yulianti', 0.8598400950431824), ('agustina', 0.8597572445869446), ('salsabila', 0.8574213981628418)]"
5,fadhil,"[('fauzan', 0.8484644889831543), ('abdillah', 0.846809983253479), ('munawar', 0.8369278907775879), ('amri', 0.8360756635665894), ('muhamad', 0.8345124125480652), ('sabri', 0.8334662914276123), ('lutfi', 0.8309363722801208), ('ichsan', 0.8294864892959595), ('husaini', 0.8294472694396973), ('nizar', 0.8278265595436096)]"
5,ichsan,"[('fauzan', 0.8462315797805786), ('fadhil', 0.8294863700866699), ('munawar', 0.8234143853187561), ('alfian', 0.8172014951705933), ('hamdani', 0.8171960711479187), ('hartoyo', 0.8108219504356384), ('basir', 0.8091802000999451), ('yasin', 0.8060604929924011), ('mochammad', 0.8052785396575928), ('tohir', 0.8051044940948486)]"
5,fikri,"[('fauzan', 0.8433554172515869), ('ikhsan', 0.8292347192764282), ('fahmi', 0.8179575800895691), ('muchtar', 0.8154122233390808), ('zaki', 0.8147804737091064), ('munawar', 0.8066744208335876), ('fadhil', 0.8064711093902588), ('makmun', 0.8038378357887268), ('lutfi', 0.8035615086555481), ('ichsan', 0.8029477596282959)]"
5,ridwan,"[('fauzan', 0.8336789011955261), ('arief', 0.8001793622970581), ('ichsan', 0.7936721444129944), ('saiful', 0.7811107635498047), ('helmi', 0.7786353230476379), ('tohir', 0.7786083221435547), ('bachtiar', 0.7784202098846436), ('hamdani', 0.7781329154968262), ('yudi', 0.7759751081466675), ('syamsul', 0.7757653594017029)]"
5,zaki,"[('farid', 0.8620812892913818), ('fauzan', 0.8328731656074524), ('farhan', 0.8327853083610535), ('zulfikar', 0.831332802772522), ('fahmi', 0.8290836811065674), ('zein', 0.8243348598480225), ('lutfi', 0.820412814617157), ('muchtar', 0.8176053762435913), ('nizar', 0.8155551552772522), ('rifai', 0.8152495622634888)]"
5,hamdani,"[('hartoyo', 0.8858264684677124), ('suyud', 0.8624509572982788), ('muhidin', 0.8566848635673523), ('mochammad', 0.8492533564567566), ('saifudin', 0.8477022647857666), ('mawardi', 0.8472291827201843), ('efendi', 0.8462303876876831), ('jayadi', 0.8424609303474426), ('mulyana', 0.8417162299156189), ('rifai', 0.8415107727050781)]"
5,lutfi,"[('muchtar', 0.8618436455726624), ('munawar', 0.8539058566093445), ('nizar', 0.8395915627479553), ('idham', 0.8373711109161377), ('akhmad', 0.8364668488502502), ('assegaf', 0.836212694644928), ('akmal', 0.833388090133667), ('fadhil', 0.8309364318847656), ('rifai', 0.8285683989524841), ('fahmi', 0.8255387544631958)]"
5,rifai,"[('munawar', 0.8600219488143921), ('mawardi', 0.8546975255012512), ('hamdani', 0.8415106534957886), ('husaini', 0.8388668298721313), ('akhmad', 0.8305058479309082), ('amri', 0.8287051916122437), ('lutfi', 0.8285684585571289), ('fadhil', 0.8251562714576721), ('baharuddin', 0.824687659740448), ('syukri', 0.8243018984794617)]"
5,muchtar,"[('lutfi', 0.8618435859680176), ('munawar', 0.8312920928001404), ('nasrul', 0.8307317495346069), ('fauzan', 0.8229089379310608), ('rifai', 0.8208006620407104), ('fahmi', 0.8190708756446838), ('hamdani', 0.8187605738639832), ('zaki', 0.8176053762435913), ('idham', 0.8169294595718384), ('fikri', 0.8154122233390808)]"
5,tohir,"[('mochammad', 0.8462067246437073), ('efendi', 0.827566385269165), ('imron', 0.8256524801254272), ('zein', 0.8250483274459839), ('suryana', 0.8245995044708252), ('sofwan', 0.8228771090507507), ('fauzan', 0.8221543431282043), ('rozi', 0.8201991319656372), ('munawar', 0.817232072353363), ('nasrul', 0.8154062628746033)]"
5,ramadhani,"[('dita', 0.8841546773910522), ('anggraini', 0.8796111941337585), ('pratiwi', 0.8752033710479736), ('riska', 0.871662974357605), ('anisa', 0.8669644594192505), ('annisa', 0.8646815419197083), ('puspitasari', 0.8646689653396606), ('wulandari', 0.8641189932823181), ('aulia', 0.8629078269004822), ('safitri', 0.8618268370628357)]"
5,anggraini,"[('pratiwi', 0.9133917093276978), ('yuliana', 0.9063615202903748), ('yulianti', 0.883504331111908), ('ramadhani', 0.8796111941337585), ('safitri', 0.8782733678817749), ('puspitasari', 0.878248929977417), ('evi', 0.8760046362876892), ('wulandari', 0.8747244477272034), ('fitriana', 0.8724295496940613), ('rahmawati', 0.8703847527503967)]"
5,azizah,"[('aulia', 0.8321158289909363), ('zahra', 0.8271281719207764), ('winda', 0.8227895498275757), ('fauziah', 0.821092426776886), ('anisa', 0.8201838731765747), ('nabila', 0.8188408017158508), ('annisa', 0.8167012929916382), ('jihan', 0.8150346279144287), ('hadju', 0.8109663128852844), ('syifa', 0.8080794811248779)]"
5,cahya,"[('tyas', 0.861641526222229), ('pratiwi', 0.8611180186271667), ('septian', 0.8527411222457886), ('anggraini', 0.8393331170082092), ('puspitasari', 0.839299738407135), ('novia', 0.834376335144043), ('permana', 0.830568790435791), ('aulia', 0.8305155038833618), ('safitri', 0.8304628729820251), ('rizki', 0.8282296061515808)]"
5,annisa,"[('pratiwi', 0.8774385452270508), ('anisa', 0.8698909282684326), ('ramadhani', 0.8646816611289978), ('anggraini', 0.8610832095146179), ('salsabila', 0.8566433787345886), ('jihan', 0.8533385992050171), ('indri', 0.8510370254516602), ('larasati', 0.8492282032966614), ('wulandari', 0.847983181476593), ('fitriana', 0.8478711843490601)]"
5,rizki,"[('ramadhani', 0.8541241884231567), ('rizky', 0.8375561237335205), ('anggraini', 0.8319952487945557), ('aulia', 0.8292189836502075), ('cahya', 0.8282297849655151), ('irwansyah', 0.8239110112190247), ('pradana', 0.8090167045593262), ('wulandari', 0.8052735924720764), ('firmansyah', 0.804636538028717), ('pratiwi', 0.8037064671516418)]"
5,shandy,"[('aulia', 0.8248445987701416), ('febby', 0.8180134892463684), ('febiola', 0.8168622255325317), ('ramadhani', 0.8079962730407715), ('hadju', 0.8050820827484131), ('rifky', 0.8032262921333313), ('donita', 0.7979511618614197), ('annisa', 0.7919285297393799), ('syarief', 0.7865761518478394), ('inggrid', 0.7863254547119141)]"
5,novia,"[('agustina', 0.8784818649291992), ('fitriana', 0.8762916326522827), ('anggraeni', 0.8671127557754517), ('kolopaking', 0.8657809495925903), ('safitri', 0.8613106608390808), ('dita', 0.8608523011207581), ('pingkan', 0.8595196604728699), ('ramadhani', 0.8585073947906494), ('pratiwi', 0.856656551361084), ('tyas', 0.8558921813964844)]"
5,pratiwi,"[('anggraini', 0.913391649723053), ('puspitasari', 0.9002090692520142), ('rahmawati', 0.8942475914955139), ('anggraeni', 0.8919168710708618), ('yuliana', 0.8906604051589966), ('yulianti', 0.8853989243507385), ('rizka', 0.8820533752441406), ('annisa', 0.8774385452270508), ('damayanti', 0.8753176331520081), ('ramadhani', 0.8752033710479736)]"
5,winda,"[('viska', 0.8700551390647888), ('tyas', 0.8633698225021362), ('indri', 0.849667489528656), ('ramadhani', 0.848452091217041), ('jihan', 0.8470272421836853), ('annisa', 0.8468978404998779), ('donita', 0.8390418291091919), ('rifky', 0.8389424085617065), ('permatasari', 0.8381781578063965), ('larasati', 0.8381402492523193)]"
5,dita,"[('ramadhani', 0.884154736995697), ('puspitasari', 0.8649504780769348), ('novia', 0.8608522415161133), ('permatasari', 0.8580639362335205), ('pratiwi', 0.8566025495529175), ('salsabila', 0.8561283946037292), ('safitri', 0.855966329574585), ('febriani', 0.8513631820678711), ('anggraini', 0.8499415516853333), ('berliana', 0.8490868806838989)]"
5,anggraini,"[('pratiwi', 0.9133917093276978), ('yuliana', 0.9063615202903748), ('yulianti', 0.883504331111908), ('ramadhani', 0.8796111941337585), ('safitri', 0.8782733678817749), ('puspitasari', 0.878248929977417), ('evi', 0.8760046362876892), ('wulandari', 0.8747244477272034), ('fitriana', 0.8724295496940613), ('rahmawati', 0.8703847527503967)]"
5,pratiwi,"[('anggraini', 0.913391649723053), ('puspitasari', 0.9002090692520142), ('rahmawati', 0.8942475914955139), ('anggraeni', 0.8919168710708618), ('yuliana', 0.8906604051589966), ('yulianti', 0.8853989243507385), ('rizka', 0.8820533752441406), ('annisa', 0.8774385452270508), ('damayanti', 0.8753176331520081), ('ramadhani', 0.8752033710479736)]"
5,riska,"[('ramadhani', 0.871662974357605), ('puspitasari', 0.8554396629333496), ('alivia', 0.8441138863563538), ('wulandari', 0.843603253364563), ('anggraini', 0.8427590131759644), ('yulianti', 0.8427566289901733), ('novyansari', 0.8423303961753845), ('yunita', 0.8390181660652161), ('dita', 0.8378159999847412), ('winda', 0.8340888023376465)]"
5,anisa,"[('rahma', 0.8726838827133179), ('annisa', 0.8698910474777222), ('ramadhani', 0.8669643998146057), ('salsabila', 0.8577921390533447), ('anggraini', 0.8446359634399414), ('adelia', 0.8346481919288635), ('nabila', 0.8329504132270813), ('winda', 0.8326303362846375), ('safitri', 0.8293578624725342), ('aqilah', 0.8290293216705322)]"
5,annisa,"[('pratiwi', 0.8774385452270508), ('anisa', 0.8698909282684326), ('ramadhani', 0.8646816611289978), ('anggraini', 0.8610832095146179), ('salsabila', 0.8566433787345886), ('jihan', 0.8533385992050171), ('indri', 0.8510370254516602), ('larasati', 0.8492282032966614), ('wulandari', 0.847983181476593), ('fitriana', 0.8478711843490601)]"
5,puspitasari,"[('anggraeni', 0.9060910940170288), ('pratiwi', 0.9002091288566589), ('alivia', 0.8958761096000671), ('safitri', 0.8923790454864502), ('yulianti', 0.8897657990455627), ('rahmawati', 0.8823073506355286), ('hapsari', 0.8813944458961487), ('wulansari', 0.878380537033081), ('anggraini', 0.8782489895820618), ('novyansari', 0.8773984313011169)]"
5,wulandari,"[('anggraini', 0.8747245073318481), ('pratiwi', 0.8741222620010376), ('ramadhani', 0.8641189932823181), ('puspitasari', 0.8577597737312317), ('annisa', 0.8479832410812378), ('dita', 0.8467382788658142), ('utami', 0.846051812171936), ('oktaviani', 0.8442181348800659), ('riska', 0.8436031341552734), ('yunita', 0.837566614151001)]"
5,aulia,"[('ramadhani', 0.862907886505127), ('anggraini', 0.8355045914649963), ('azizah', 0.8321158289909363), ('cahya', 0.8305157423019409), ('annisa', 0.8295189738273621), ('rizki', 0.8292189836502075), ('shandy', 0.8248447179794312), ('novia', 0.8238680362701416), ('pratiwi', 0.8236032128334045), ('winda', 0.8219683170318604)]"
5,safitri,"[('puspitasari', 0.8923789262771606), ('anggraeni', 0.8822501301765442), ('anggraini', 0.8782735466957092), ('febriani', 0.8773221373558044), ('pratiwi', 0.8717936873435974), ('yulianti', 0.8681514263153076), ('novianti', 0.8641731142997742), ('ramadhani', 0.8618268370628357), ('novia', 0.8613108396530151), ('alivia', 0.8610568642616272)]"
5,tarore,"[('ihsan', 0.8396528363227844), ('hafiz', 0.715722918510437), ('alfin', 0.7150542140007019), ('alatas', 0.7057392001152039), ('syafaruddin', 0.7056236863136292), ('fairuz', 0.7055062651634216), ('rahmi', 0.693915605545044), ('fikri', 0.6935508847236633), ('azizah', 0.6933115720748901), ('syifa', 0.6928306221961975)]"
5,ikhsan,"[('fikri', 0.8292346596717834), ('ihsan', 0.805760383605957), ('rohman', 0.8053285479545593), ('fadhilah', 0.8051020503044128), ('qomar', 0.8028312921524048), ('fadhil', 0.8014317154884338), ('ichsan', 0.8006983399391174), ('fauzan', 0.7942589521408081), ('zein', 0.7941668033599854), ('rochman', 0.7918857336044312)]"
5,fadhilah,"[('ikhsan', 0.8051021099090576), ('ihsan', 0.8010511994361877), ('cahyadi', 0.792938768863678), ('ryaas', 0.7891877889633179), ('saifudin', 0.7883138060569763), ('rizka', 0.7863525748252869), ('ichsan', 0.7846300005912781), ('basir', 0.7824093699455261), ('hartoyo', 0.7804788947105408), ('suyud', 0.7798725962638855)]"
5,fikri,"[('fauzan', 0.8433554172515869), ('ikhsan', 0.8292347192764282), ('fahmi', 0.8179575800895691), ('muchtar', 0.8154122233390808), ('zaki', 0.8147804737091064), ('munawar', 0.8066744208335876), ('fadhil', 0.8064711093902588), ('makmun', 0.8038378357887268), ('lutfi', 0.8035615086555481), ('ichsan', 0.8029477596282959)]"
5,syifa,"[('hadju', 0.8496460318565369), ('azizah', 0.8080793619155884), ('aqilah', 0.8050176501274109), ('rifky', 0.8034462928771973), ('jihan', 0.8022667169570923), ('fajri', 0.8007418513298035), ('sefira', 0.7968701720237732), ('ihsan', 0.793236255645752), ('ikhsan', 0.7914236187934875), ('fathir', 0.7878733277320862)]"
5,fauzan,"[('fadhil', 0.8484644889831543), ('ichsan', 0.8462315797805786), ('fikri', 0.8433553576469421), ('ridwan', 0.8336789011955261), ('zaki', 0.8328733444213867), ('hamdani', 0.8259317278862), ('lutfi', 0.8243104815483093), ('rifai', 0.8242287039756775), ('muchtar', 0.8229089975357056), ('tohir', 0.8221543431282043)]"
5,zein,"[('tohir', 0.8250483870506287), ('zaki', 0.8243348598480225), ('rozi', 0.8162711262702942), ('akmal', 0.8135352730751038), ('fauziah', 0.8064927458763123), ('afiq', 0.8030096888542175), ('thoriq', 0.8018635511398315), ('fadhil', 0.8016827702522278), ('muchtar', 0.7997849583625793), ('farhan', 0.7955036759376526)]"
5,basir,"[('suyud', 0.8112065196037292), ('akhmad', 0.81084144115448), ('mochammad', 0.810457170009613), ('ichsan', 0.8091801404953003), ('hartoyo', 0.8068699836730957), ('efendi', 0.801122784614563), ('ramli', 0.7979966402053833), ('hamdani', 0.7977969646453857), ('fauzan', 0.7969080805778503), ('lutfi', 0.7966087460517883)]"
5,fadhil,"[('fauzan', 0.8484644889831543), ('abdillah', 0.846809983253479), ('munawar', 0.8369278907775879), ('amri', 0.8360756635665894), ('muhamad', 0.8345124125480652), ('sabri', 0.8334662914276123), ('lutfi', 0.8309363722801208), ('ichsan', 0.8294864892959595), ('husaini', 0.8294472694396973), ('nizar', 0.8278265595436096)]"
5,hafiz,"[('faizal', 0.8015661239624023), ('ihsan', 0.7797350883483887), ('farhan', 0.7793296575546265), ('zain', 0.7663290500640869), ('imran', 0.758385956287384), ('alatas', 0.7555952668190002), ('sharifah', 0.7524958252906799), ('syafiq', 0.7507438659667969), ('anuar', 0.7498756051063538), ('fadhil', 0.7496902942657471)]"
5,firmansyah,"[('yudi', 0.8536427021026611), ('alfian', 0.8450008630752563), ('darmawan', 0.838188648223877), ('hendri', 0.8373010158538818), ('oky', 0.8343704342842102), ('wicaksono', 0.8309948444366455), ('ardiansyah', 0.8300347328186035), ('hartoyo', 0.8267987966537476), ('rully', 0.8229494094848633), ('hamdani', 0.8227912187576294)]"
