tingkat setelah parent,parent,similarity 
5,paiton,"[('kraksaan', 0.7957853078842163), ('probolinggo', 0.7624168992042542), ('kencong', 0.7332834005355835), ('japanan', 0.7300497889518738), ('klakah', 0.7231349945068359), ('mojosari', 0.7219250202178955), ('peterongan', 0.7156448364257812), ('kalisat', 0.7143827080726624), ('weleri', 0.7122706174850464), ('sumobito', 0.7111476063728333)]"
5,bondowoso,"[('situbondo', 0.8068633675575256), ('lumajang', 0.7976257801055908), ('tulungagung', 0.7959675192832947), ('pasuruan', 0.7884414792060852), ('sragen', 0.774283230304718), ('bojonegoro', 0.7686528563499451), ('ngawi', 0.7640535235404968), ('sampang', 0.7639665603637695), ('magetan', 0.7531639337539673), ('nganjuk', 0.752412736415863)]"
5,bojonegoro,"[('pasuruan', 0.8285968899726868), ('lamongan', 0.8119660019874573), ('ngawi', 0.7927668690681458), ('tulungagung', 0.7848514914512634), ('blitar', 0.7735556364059448), ('nganjuk', 0.7721989154815674), ('sragen', 0.7687162160873413), ('bondowoso', 0.7686528563499451), ('rembang', 0.7607374787330627), ('tuban', 0.7564597129821777)]"
5,jember,"[('probolinggo', 0.7383838295936584), ('jombang', 0.7361061573028564), ('banyuwangi', 0.7293094396591187), ('lumajang', 0.7280812859535217), ('situbondo', 0.7233957052230835), ('bondowoso', 0.7222006916999817), ('pasuruan', 0.7121523022651672), ('bojonegoro', 0.7067436575889587), ('madiun', 0.7049100399017334), ('malang', 0.6851325631141663)]"
5,pamekasan,"[('bangkalan', 0.8223488926887512), ('sampang', 0.8087573647499084), ('sumenep', 0.7934926152229309), ('situbondo', 0.7399232387542725), ('probolinggo', 0.7380562424659729), ('tuban', 0.7341530919075012), ('lamongan', 0.7324399948120117), ('tulungagung', 0.7274811267852783), ('bondowoso', 0.7249056100845337), ('pasuruan', 0.719931960105896)]"
5,surabaya,"[('semarang', 0.7880793213844299), ('malang', 0.7244021892547607), ('jakarta', 0.6788262128829956), ('madiun', 0.6739822030067444), ('bandung', 0.6485385298728943), ('yogyakarta', 0.6419416666030884), ('makassar', 0.6408708095550537), ('palembang', 0.6329647898674011), ('surakarta', 0.6244344711303711), ('jember', 0.6240251064300537)]"
5,kediri,"[('mojokerto', 0.7604965567588806), ('pasuruan', 0.7587558031082153), ('blitar', 0.7578976154327393), ('probolinggo', 0.7322205305099487), ('malang', 0.7242322564125061), ('bojonegoro', 0.7185395956039429), ('lamongan', 0.7119742035865784), ('singosari', 0.7077072262763977), ('tulungagung', 0.7048220038414001), ('madiun', 0.7018263339996338)]"
5,semarang,"[('surabaya', 0.7880793213844299), ('magelang', 0.7497219443321228), ('yogyakarta', 0.7460446357727051), ('pekalongan', 0.7401672005653381), ('surakarta', 0.7265726327896118), ('madiun', 0.7243847846984863), ('tegal', 0.7242745161056519), ('malang', 0.720335066318512), ('salatiga', 0.7184394598007202), ('purwokerto', 0.7121427059173584)]"
5,blitar,"[('bojonegoro', 0.7735556364059448), ('kediri', 0.7578976154327393), ('tulungagung', 0.7432873249053955), ('mojokerto', 0.7379642724990845), ('probolinggo', 0.7341976165771484), ('pasuruan', 0.7308999300003052), ('madiun', 0.7289072275161743), ('trenggalek', 0.7249043583869934), ('sragen', 0.7234084010124207), ('ngawi', 0.7109808325767517)]"
5,bandung,"[('bogor', 0.7604233026504517), ('malang', 0.688808023929596), ('tasikmalaya', 0.6824037432670593), ('cimahi', 0.6755126714706421), ('purwakarta', 0.6576993465423584), ('cianjur', 0.6559135317802429), ('sukabumi', 0.6496258974075317), ('surabaya', 0.6485385298728943), ('jakarta', 0.6456542611122131), ('semarang', 0.6368222236633301)]"
5,jember,"[('probolinggo', 0.7383838295936584), ('jombang', 0.7361061573028564), ('banyuwangi', 0.7293094396591187), ('lumajang', 0.7280812859535217), ('situbondo', 0.7233957052230835), ('bondowoso', 0.7222006916999817), ('pasuruan', 0.7121523022651672), ('bojonegoro', 0.7067436575889587), ('madiun', 0.7049100399017334), ('malang', 0.6851325631141663)]"
5,mojokerto,"[('pasuruan', 0.8099384307861328), ('sidoarjo', 0.7907182574272156), ('probolinggo', 0.7726949453353882), ('kediri', 0.7604966759681702), ('bojonegoro', 0.7471256256103516), ('tuban', 0.7409646511077881), ('ngawi', 0.7407355308532715), ('blitar', 0.7379642128944397), ('krian', 0.7376633286476135), ('mojosari', 0.7375309467315674)]"
5,probolinggo,"[('pasuruan', 0.7849997282028198), ('tulungagung', 0.7838110327720642), ('situbondo', 0.7833696007728577), ('mojokerto', 0.7726949453353882), ('kraksaan', 0.7673973441123962), ('paiton', 0.7624169588088989), ('bondowoso', 0.7504424452781677), ('bojonegoro', 0.745444655418396), ('jember', 0.7383838295936584), ('pamekasan', 0.7380563020706177)]"
5,madiun,"[('mojokerto', 0.7328988313674927), ('magelang', 0.7303693294525146), ('blitar', 0.7289073467254639), ('semarang', 0.7243849039077759), ('pasuruan', 0.7180318832397461), ('jombang', 0.7109017372131348), ('jember', 0.7049100995063782), ('kediri', 0.7018264532089233), ('cilacap', 0.6916696429252625), ('ngawi', 0.6870994567871094)]"
5,magelang,"[('temanggung', 0.7698610424995422), ('klaten', 0.7642683386802673), ('purworejo', 0.760752260684967), ('semarang', 0.7497219443321228), ('sragen', 0.7440623044967651), ('wonogiri', 0.7381899952888489), ('madiun', 0.7303692698478699), ('purbalingga', 0.7274575233459473), ('salatiga', 0.7232397198677063), ('wonosobo', 0.7207026481628418)]"
5,pasuruan,"[('bojonegoro', 0.8285968899726868), ('mojokerto', 0.809938371181488), ('tuban', 0.8065729141235352), ('bondowoso', 0.7884415984153748), ('probolinggo', 0.7849997282028198), ('bangil', 0.7813560962677002), ('tulungagung', 0.7769542932510376), ('ngawi', 0.775751531124115), ('situbondo', 0.7735778093338013), ('sragen', 0.7733218669891357)]"
5,lamongan,"[('bojonegoro', 0.811966061592102), ('gresik', 0.7594578862190247), ('tulungagung', 0.7480943202972412), ('pasuruan', 0.7440831661224365), ('pamekasan', 0.7324399352073669), ('sragen', 0.7275528311729431), ('ngawi', 0.7254630923271179), ('rembang', 0.7228817343711853), ('kendal', 0.7223471999168396), ('sidoarjo', 0.7205771803855896)]"
5,ngawi,"[('sragen', 0.8479686379432678), ('purbalingga', 0.8121106028556824), ('magetan', 0.8044227361679077), ('nganjuk', 0.8043054342269897), ('grobogan', 0.8012614250183105), ('karanganyar', 0.7982253432273865), ('banyumas', 0.7955483794212341), ('wonosobo', 0.7950112819671631), ('bojonegoro', 0.7927669286727905), ('boyolali', 0.7895718812942505)]"
5,tulungagung,"[('pacitan', 0.8000714182853699), ('lumajang', 0.7978675961494446), ('trenggalek', 0.7977291345596313), ('bondowoso', 0.7959675192832947), ('nganjuk', 0.7866659164428711), ('bojonegoro', 0.784851610660553), ('probolinggo', 0.7838111519813538), ('magetan', 0.7829247117042542), ('sragen', 0.7805025577545166), ('karangrejo', 0.7779819965362549)]"
5,blitar,"[('bojonegoro', 0.7735556364059448), ('kediri', 0.7578976154327393), ('tulungagung', 0.7432873249053955), ('mojokerto', 0.7379642724990845), ('probolinggo', 0.7341976165771484), ('pasuruan', 0.7308999300003052), ('madiun', 0.7289072275161743), ('trenggalek', 0.7249043583869934), ('sragen', 0.7234084010124207), ('ngawi', 0.7109808325767517)]"
5,nganjuk,"[('ngawi', 0.804305374622345), ('tulungagung', 0.786665678024292), ('sragen', 0.7825887799263), ('persenga', 0.7748489379882812), ('pasuruan', 0.7722967267036438), ('bojonegoro', 0.7721987366676331), ('bondowoso', 0.7524126172065735), ('lumajang', 0.7422617673873901), ('magetan', 0.7373335361480713), ('purbalingga', 0.7300876379013062)]"
5,sragen,"[('ngawi', 0.8479686975479126), ('karanganyar', 0.8264860510826111), ('purbalingga', 0.8173143267631531), ('purwodadi', 0.8169833421707153), ('purworejo', 0.8099867701530457), ('banjarnegara', 0.8072278499603271), ('wonosobo', 0.8065581321716309), ('wonogiri', 0.8038955330848694), ('boyolali', 0.8002769947052002), ('grobogan', 0.7982547283172607)]"
5,bondowoso,"[('situbondo', 0.8068633675575256), ('lumajang', 0.7976257801055908), ('tulungagung', 0.7959675192832947), ('pasuruan', 0.7884414792060852), ('sragen', 0.774283230304718), ('bojonegoro', 0.7686528563499451), ('ngawi', 0.7640535235404968), ('sampang', 0.7639665603637695), ('magetan', 0.7531639337539673), ('nganjuk', 0.752412736415863)]"
5,rembang,"[('pasuruan', 0.7727248668670654), ('blora', 0.76430743932724), ('bojonegoro', 0.7607374787330627), ('ngawi', 0.7589029669761658), ('tuban', 0.7575932741165161), ('kendal', 0.754806637763977), ('juwana', 0.7544703483581543), ('purwodadi', 0.7458453178405762), ('sragen', 0.7441489696502686), ('purbalingga', 0.7375198602676392)]"
5,tuban,"[('pasuruan', 0.8065729141235352), ('sampang', 0.7594014406204224), ('rembang', 0.7575932741165161), ('bojonegoro', 0.7564595937728882), ('mojokerto', 0.7409646511077881), ('pamekasan', 0.7341530323028564), ('ngawi', 0.731764018535614), ('pacitan', 0.7262580990791321), ('tulungagung', 0.7251473665237427), ('gresik', 0.7234054207801819)]"
5,bojonegoro,"[('pasuruan', 0.8285968899726868), ('lamongan', 0.8119660019874573), ('ngawi', 0.7927668690681458), ('tulungagung', 0.7848514914512634), ('blitar', 0.7735556364059448), ('nganjuk', 0.7721989154815674), ('sragen', 0.7687162160873413), ('bondowoso', 0.7686528563499451), ('rembang', 0.7607374787330627), ('tuban', 0.7564597129821777)]"
5,gresik,"[('lamongan', 0.7594578862190247), ('bojonegoro', 0.7429168820381165), ('pasuruan', 0.7311772704124451), ('tuban', 0.7234054803848267), ('sidoarjo', 0.7210427522659302), ('mojokerto', 0.7110700011253357), ('pamekasan', 0.6919394731521606), ('rembang', 0.6910517811775208), ('persegres', 0.6888878345489502), ('probolinggo', 0.6799002885818481)]"
5,tulungagung,"[('pacitan', 0.8000714182853699), ('lumajang', 0.7978675961494446), ('trenggalek', 0.7977291345596313), ('bondowoso', 0.7959675192832947), ('nganjuk', 0.7866659164428711), ('bojonegoro', 0.784851610660553), ('probolinggo', 0.7838111519813538), ('magetan', 0.7829247117042542), ('sragen', 0.7805025577545166), ('karangrejo', 0.7779819965362549)]"
5,pasuruan,"[('bojonegoro', 0.8285968899726868), ('mojokerto', 0.809938371181488), ('tuban', 0.8065729141235352), ('bondowoso', 0.7884415984153748), ('probolinggo', 0.7849997282028198), ('bangil', 0.7813560962677002), ('tulungagung', 0.7769542932510376), ('ngawi', 0.775751531124115), ('situbondo', 0.7735778093338013), ('sragen', 0.7733218669891357)]"
5,pamekasan,"[('bangkalan', 0.8223488926887512), ('sampang', 0.8087573647499084), ('sumenep', 0.7934926152229309), ('situbondo', 0.7399232387542725), ('probolinggo', 0.7380562424659729), ('tuban', 0.7341530919075012), ('lamongan', 0.7324399948120117), ('tulungagung', 0.7274811267852783), ('bondowoso', 0.7249056100845337), ('pasuruan', 0.719931960105896)]"
5,sragen,"[('ngawi', 0.8479686975479126), ('karanganyar', 0.8264860510826111), ('purbalingga', 0.8173143267631531), ('purwodadi', 0.8169833421707153), ('purworejo', 0.8099867701530457), ('banjarnegara', 0.8072278499603271), ('wonosobo', 0.8065581321716309), ('wonogiri', 0.8038955330848694), ('boyolali', 0.8002769947052002), ('grobogan', 0.7982547283172607)]"
5,ngawi,"[('sragen', 0.8479686379432678), ('purbalingga', 0.8121106028556824), ('magetan', 0.8044227361679077), ('nganjuk', 0.8043054342269897), ('grobogan', 0.8012614250183105), ('karanganyar', 0.7982253432273865), ('banyumas', 0.7955483794212341), ('wonosobo', 0.7950112819671631), ('bojonegoro', 0.7927669286727905), ('boyolali', 0.7895718812942505)]"
5,rembang,"[('pasuruan', 0.7727248668670654), ('blora', 0.76430743932724), ('bojonegoro', 0.7607374787330627), ('ngawi', 0.7589029669761658), ('tuban', 0.7575932741165161), ('kendal', 0.754806637763977), ('juwana', 0.7544703483581543), ('purwodadi', 0.7458453178405762), ('sragen', 0.7441489696502686), ('purbalingga', 0.7375198602676392)]"
5,kendal,"[('grobogan', 0.7808688282966614), ('sragen', 0.7645601034164429), ('boyolali', 0.7644747495651245), ('karanganyar', 0.755495011806488), ('rembang', 0.754806637763977), ('wonosobo', 0.752039909362793), ('banjarnegara', 0.7508779168128967), ('purbalingga', 0.7471675276756287), ('ngawi', 0.7455243468284607), ('pemalang', 0.7451173067092896)]"
5,sidoarjo,"[('mojokerto', 0.7907183170318604), ('bojonegoro', 0.7529588341712952), ('pasuruan', 0.7359122037887573), ('gresik', 0.7210426926612854), ('lamongan', 0.7205771207809448), ('probolinggo', 0.713068425655365), ('tulungagung', 0.7072665691375732), ('blitar', 0.7066630125045776), ('ngawi', 0.6844767332077026), ('nganjuk', 0.6836432814598083)]"
5,kahuripan,"[('singasari', 0.8166738748550415), ('tumapel', 0.7855653166770935), ('jenggala', 0.7671288251876831), ('janggala', 0.7562259435653687), ('saunggalah', 0.7550470232963562), ('singosari', 0.7498564124107361), ('wanagiri', 0.7470370531082153), ('bhre', 0.732172429561615), ('kancana', 0.7321322560310364), ('kuripan', 0.7255262136459351)]"
5,jenggala,"[('kahuripan', 0.7671287059783936), ('singosari', 0.7473735809326172), ('singasari', 0.7319688200950623), ('kertosono', 0.6860431432723999), ('tamanbaru', 0.6846568584442139), ('gempol', 0.6822633743286133), ('wijayakusuma', 0.6725224852561951), ('turangga', 0.6673465967178345), ('kertajaya', 0.6667642593383789), ('sidomukti', 0.6594235301017761)]"
5,singasari,"[('kahuripan', 0.8166739344596863), ('tumapel', 0.7903422117233276), ('kadiri', 0.7442077994346619), ('singosari', 0.7396418452262878), ('kangjeng', 0.735005259513855), ('pajang', 0.7326059341430664), ('kertanegara', 0.7324503660202026), ('jenggala', 0.7319689393043518), ('janggala', 0.7319226264953613), ('jipang', 0.7316595315933228)]"
5,tamanbaru,"[('penganjuran', 0.8484112024307251), ('singonegaran', 0.8451837301254272), ('gayamsari', 0.8079243898391724), ('tukangkayu', 0.791546642780304), ('singotrunan', 0.7782787680625916), ('joyoboyo', 0.7765870094299316), ('karangrejo', 0.7752681970596313), ('demangan', 0.7751608490943909), ('manggungsari', 0.7735877633094788), ('pekauman', 0.7734096646308899)]"
5,blambangan,"[('singosari', 0.7304935455322266), ('pajang', 0.7099016904830933), ('karangasem', 0.7098428606987), ('majapahit', 0.7034857273101807), ('kartasura', 0.6847884654998779), ('demak', 0.6737343668937683), ('selaparang', 0.671818196773529), ('wengker', 0.6704190969467163), ('kalingga', 0.669218897819519), ('singhasari', 0.6685266494750977)]"
5,plered,"[('pleret', 0.7812023162841797), ('benowo', 0.7562684416770935), ('babadan', 0.7480534315109253), ('gempol', 0.7421051263809204), ('astanajapura', 0.7409998178482056), ('peterongan', 0.740439236164093), ('caruban', 0.7400201559066772), ('cangkring', 0.7323181629180908), ('parakan', 0.7314505577087402), ('singosari', 0.729748010635376)]"
5,kepanjen,"[('kotalama', 0.8064249157905579), ('japanan', 0.7911605834960938), ('purwosari', 0.7843045592308044), ('dampit', 0.782235860824585), ('klojen', 0.7806567549705505), ('sumberpucung', 0.7800195217132568), ('bubutan', 0.7740880250930786), ('gondanglegi', 0.770131528377533), ('tanggulangin', 0.7693460583686829), ('bawen', 0.7640175223350525)]"
5,bintoro,"[('singosari', 0.7219454646110535), ('demak', 0.709362804889679), ('singasari', 0.7010455131530762), ('kartasura', 0.6937158703804016), ('jipang', 0.6919596195220947), ('pajang', 0.6905803680419922), ('wijoyo', 0.6849914193153381), ('trenggono', 0.6846888661384583), ('ngabehi', 0.6679048538208008), ('negoro', 0.6595911383628845)]"
5,sukolilo,"[('karangjati', 0.8617268800735474), ('karangrejo', 0.8536473512649536), ('mranggen', 0.8533139228820801), ('wonorejo', 0.8532207012176514), ('mijen', 0.8440321683883667), ('margorejo', 0.8423207402229309), ('tawangsari', 0.8417921662330627), ('peterongan', 0.8383568525314331), ('babadan', 0.8327839970588684), ('papringan', 0.8293875455856323)]"
5,kediri,"[('mojokerto', 0.7604965567588806), ('pasuruan', 0.7587558031082153), ('blitar', 0.7578976154327393), ('probolinggo', 0.7322205305099487), ('malang', 0.7242322564125061), ('bojonegoro', 0.7185395956039429), ('lamongan', 0.7119742035865784), ('singosari', 0.7077072262763977), ('tulungagung', 0.7048220038414001), ('madiun', 0.7018263339996338)]"
5,pacitan,"[('magetan', 0.8114774227142334), ('wonosobo', 0.8030644059181213), ('karanganyar', 0.8001354932785034), ('tulungagung', 0.8000713586807251), ('trenggalek', 0.7996752262115479), ('wonogiri', 0.7889930605888367), ('karangrejo', 0.7797265648841858), ('sukorejo', 0.7770485281944275), ('ngawi', 0.7750335335731506), ('kulonprogo', 0.7642555832862854)]"
5,lumajang,"[('tulungagung', 0.797867476940155), ('bondowoso', 0.7976257801055908), ('ngawi', 0.7752412557601929), ('wonosobo', 0.7627776265144348), ('klakah', 0.758884847164154), ('pasuruan', 0.7550947666168213), ('pacitan', 0.753171980381012), ('balung', 0.7526387572288513), ('purwodadi', 0.7525572776794434), ('situbondo', 0.7521788477897644)]"
5,trenggalek,"[('pacitan', 0.7996751070022583), ('tulungagung', 0.7977290749549866), ('magetan', 0.7942734360694885), ('sragen', 0.7788739204406738), ('ngawi', 0.7673397660255432), ('kulonprogo', 0.7661478519439697), ('karanganyar', 0.7644554376602173), ('wonogiri', 0.7591686844825745), ('sukoharjo', 0.7506505846977234), ('karangrejo', 0.7485179305076599)]"
5,bondowoso,"[('situbondo', 0.8068633675575256), ('lumajang', 0.7976257801055908), ('tulungagung', 0.7959675192832947), ('pasuruan', 0.7884414792060852), ('sragen', 0.774283230304718), ('bojonegoro', 0.7686528563499451), ('ngawi', 0.7640535235404968), ('sampang', 0.7639665603637695), ('magetan', 0.7531639337539673), ('nganjuk', 0.752412736415863)]"
5,nganjuk,"[('ngawi', 0.804305374622345), ('tulungagung', 0.786665678024292), ('sragen', 0.7825887799263), ('persenga', 0.7748489379882812), ('pasuruan', 0.7722967267036438), ('bojonegoro', 0.7721987366676331), ('bondowoso', 0.7524126172065735), ('lumajang', 0.7422617673873901), ('magetan', 0.7373335361480713), ('purbalingga', 0.7300876379013062)]"
5,bojonegoro,"[('pasuruan', 0.8285968899726868), ('lamongan', 0.8119660019874573), ('ngawi', 0.7927668690681458), ('tulungagung', 0.7848514914512634), ('blitar', 0.7735556364059448), ('nganjuk', 0.7721989154815674), ('sragen', 0.7687162160873413), ('bondowoso', 0.7686528563499451), ('rembang', 0.7607374787330627), ('tuban', 0.7564597129821777)]"
5,probolinggo,"[('pasuruan', 0.7849997282028198), ('tulungagung', 0.7838110327720642), ('situbondo', 0.7833696007728577), ('mojokerto', 0.7726949453353882), ('kraksaan', 0.7673973441123962), ('paiton', 0.7624169588088989), ('bondowoso', 0.7504424452781677), ('bojonegoro', 0.745444655418396), ('jember', 0.7383838295936584), ('pamekasan', 0.7380563020706177)]"
5,magetan,"[('pacitan', 0.811477541923523), ('ngawi', 0.8044227361679077), ('trenggalek', 0.7942734956741333), ('grobogan', 0.7903377413749695), ('tulungagung', 0.7829247117042542), ('karanganyar', 0.7815989851951599), ('sragen', 0.7702206969261169), ('purbalingga', 0.7670608758926392), ('sukoharjo', 0.7642112374305725), ('bondowoso', 0.7531639933586121)]"
5,sragen,"[('ngawi', 0.8479686975479126), ('karanganyar', 0.8264860510826111), ('purbalingga', 0.8173143267631531), ('purwodadi', 0.8169833421707153), ('purworejo', 0.8099867701530457), ('banjarnegara', 0.8072278499603271), ('wonosobo', 0.8065581321716309), ('wonogiri', 0.8038955330848694), ('boyolali', 0.8002769947052002), ('grobogan', 0.7982547283172607)]"
5,karangrejo,"[('kebonagung', 0.9206664562225342), ('sukorejo', 0.9060568809509277), ('rejosari', 0.9057130813598633), ('sidorejo', 0.903106153011322), ('babadan', 0.9027082920074463), ('karangtengah', 0.8953205943107605), ('karangjati', 0.895071268081665), ('jetis', 0.8912106156349182), ('tegalrejo', 0.8904029726982117), ('mranggen', 0.8900355696678162)]"
5,mojokerto,"[('pasuruan', 0.8099384307861328), ('sidoarjo', 0.7907182574272156), ('probolinggo', 0.7726949453353882), ('kediri', 0.7604966759681702), ('bojonegoro', 0.7471256256103516), ('tuban', 0.7409646511077881), ('ngawi', 0.7407355308532715), ('blitar', 0.7379642128944397), ('krian', 0.7376633286476135), ('mojosari', 0.7375309467315674)]"
5,magelang,"[('temanggung', 0.7698610424995422), ('klaten', 0.7642683386802673), ('purworejo', 0.760752260684967), ('semarang', 0.7497219443321228), ('sragen', 0.7440623044967651), ('wonogiri', 0.7381899952888489), ('madiun', 0.7303692698478699), ('purbalingga', 0.7274575233459473), ('salatiga', 0.7232397198677063), ('wonosobo', 0.7207026481628418)]"
5,blitar,"[('bojonegoro', 0.7735556364059448), ('kediri', 0.7578976154327393), ('tulungagung', 0.7432873249053955), ('mojokerto', 0.7379642724990845), ('probolinggo', 0.7341976165771484), ('pasuruan', 0.7308999300003052), ('madiun', 0.7289072275161743), ('trenggalek', 0.7249043583869934), ('sragen', 0.7234084010124207), ('ngawi', 0.7109808325767517)]"
5,semarang,"[('surabaya', 0.7880793213844299), ('magelang', 0.7497219443321228), ('yogyakarta', 0.7460446357727051), ('pekalongan', 0.7401672005653381), ('surakarta', 0.7265726327896118), ('madiun', 0.7243847846984863), ('tegal', 0.7242745161056519), ('malang', 0.720335066318512), ('salatiga', 0.7184394598007202), ('purwokerto', 0.7121427059173584)]"
5,pasuruan,"[('bojonegoro', 0.8285968899726868), ('mojokerto', 0.809938371181488), ('tuban', 0.8065729141235352), ('bondowoso', 0.7884415984153748), ('probolinggo', 0.7849997282028198), ('bangil', 0.7813560962677002), ('tulungagung', 0.7769542932510376), ('ngawi', 0.775751531124115), ('situbondo', 0.7735778093338013), ('sragen', 0.7733218669891357)]"
5,jombang,"[('pasuruan', 0.7427750825881958), ('bojonegoro', 0.7387269735336304), ('jember', 0.7361061573028564), ('probolinggo', 0.7314980030059814), ('ngawi', 0.7296376824378967), ('pacitan', 0.7270522117614746), ('tulungagung', 0.726378858089447), ('mojokerto', 0.725470244884491), ('magetan', 0.7246744632720947), ('purbalingga', 0.7233156561851501)]"
5,jember,"[('probolinggo', 0.7383838295936584), ('jombang', 0.7361061573028564), ('banyuwangi', 0.7293094396591187), ('lumajang', 0.7280812859535217), ('situbondo', 0.7233957052230835), ('bondowoso', 0.7222006916999817), ('pasuruan', 0.7121523022651672), ('bojonegoro', 0.7067436575889587), ('madiun', 0.7049100399017334), ('malang', 0.6851325631141663)]"
5,kediri,"[('mojokerto', 0.7604965567588806), ('pasuruan', 0.7587558031082153), ('blitar', 0.7578976154327393), ('probolinggo', 0.7322205305099487), ('malang', 0.7242322564125061), ('bojonegoro', 0.7185395956039429), ('lamongan', 0.7119742035865784), ('singosari', 0.7077072262763977), ('tulungagung', 0.7048220038414001), ('madiun', 0.7018263339996338)]"
5,cilacap,"[('sragen', 0.7943358421325684), ('banyumas', 0.7668882012367249), ('purbalingga', 0.7627131342887878), ('banjarnegara', 0.7560648322105408), ('brebes', 0.7540433406829834), ('wonogiri', 0.7415791153907776), ('wonosobo', 0.7407473921775818), ('purworejo', 0.7286715507507324), ('karanganyar', 0.7278130650520325), ('grobogan', 0.7268451452255249)]"
5,ngawi,"[('sragen', 0.8479686379432678), ('purbalingga', 0.8121106028556824), ('magetan', 0.8044227361679077), ('nganjuk', 0.8043054342269897), ('grobogan', 0.8012614250183105), ('karanganyar', 0.7982253432273865), ('banyumas', 0.7955483794212341), ('wonosobo', 0.7950112819671631), ('bojonegoro', 0.7927669286727905), ('boyolali', 0.7895718812942505)]"
5,semarang,"[('surabaya', 0.7880793213844299), ('magelang', 0.7497219443321228), ('yogyakarta', 0.7460446357727051), ('pekalongan', 0.7401672005653381), ('surakarta', 0.7265726327896118), ('madiun', 0.7243847846984863), ('tegal', 0.7242745161056519), ('malang', 0.720335066318512), ('salatiga', 0.7184394598007202), ('purwokerto', 0.7121427059173584)]"
5,malang,"[('surabaya', 0.724402129650116), ('kediri', 0.7242322564125061), ('semarang', 0.720335066318512), ('blitar', 0.6941945552825928), ('bandung', 0.6888080835342407), ('jember', 0.685132622718811), ('mojokerto', 0.6767305135726929), ('probolinggo', 0.6701105237007141), ('madiun', 0.6524862051010132), ('magelang', 0.6356691122055054)]"
5,jakarta,"[('surabaya', 0.6788262724876404), ('bandung', 0.6456542611122131), ('bekasi', 0.6120882630348206), ('palembang', 0.6100819706916809), ('bogor', 0.6096035838127136), ('semarang', 0.60313481092453), ('yogyakarta', 0.5961077213287354), ('tangerang', 0.5946990847587585), ('depok', 0.577135443687439), ('ciputat', 0.5691471695899963)]"
5,madiun,"[('mojokerto', 0.7328988313674927), ('magelang', 0.7303693294525146), ('blitar', 0.7289073467254639), ('semarang', 0.7243849039077759), ('pasuruan', 0.7180318832397461), ('jombang', 0.7109017372131348), ('jember', 0.7049100995063782), ('kediri', 0.7018264532089233), ('cilacap', 0.6916696429252625), ('ngawi', 0.6870994567871094)]"
5,bandung,"[('bogor', 0.7604233026504517), ('malang', 0.688808023929596), ('tasikmalaya', 0.6824037432670593), ('cimahi', 0.6755126714706421), ('purwakarta', 0.6576993465423584), ('cianjur', 0.6559135317802429), ('sukabumi', 0.6496258974075317), ('surabaya', 0.6485385298728943), ('jakarta', 0.6456542611122131), ('semarang', 0.6368222236633301)]"
5,yogyakarta,"[('surakarta', 0.8291753530502319), ('semarang', 0.7460445761680603), ('jogjakarta', 0.7178210020065308), ('yogya', 0.6863094568252563), ('jogja', 0.6523117423057556), ('surabaya', 0.6419415473937988), ('diy', 0.63551926612854), ('bandung', 0.6323790550231934), ('magelang', 0.6301012635231018), ('madiun', 0.6253613829612732)]"
5,makassar,"[('manado', 0.7650018930435181), ('ambon', 0.737316370010376), ('kendari', 0.7214034199714661), ('palembang', 0.7024365663528442), ('makasar', 0.6792884469032288), ('balikpapan', 0.6758688688278198), ('gorontalo', 0.6734250783920288), ('ternate', 0.6712484359741211), ('banjarmasin', 0.6558135151863098), ('parepare', 0.6426612734794617)]"
5,palembang,"[('makassar', 0.7024365663528442), ('pekanbaru', 0.6645552515983582), ('jambi', 0.6544742584228516), ('banjarmasin', 0.6506720781326294), ('bengkulu', 0.6474036574363708), ('pontianak', 0.6383492946624756), ('surabaya', 0.6329647302627563), ('tanjungpinang', 0.6266205906867981), ('dumai', 0.6261778473854065), ('medan', 0.625846803188324)]"
5,surakarta,"[('yogyakarta', 0.8291754722595215), ('semarang', 0.7265726327896118), ('salatiga', 0.6889052391052246), ('pekalongan', 0.6621844172477722), ('magelang', 0.6536304950714111), ('madiun', 0.6431910395622253), ('jogjakarta', 0.6431556940078735), ('mataram', 0.6430928707122803), ('kraton', 0.6309205293655396), ('mangkunegaran', 0.6308548450469971)]"
5,jember,"[('probolinggo', 0.7383838295936584), ('jombang', 0.7361061573028564), ('banyuwangi', 0.7293094396591187), ('lumajang', 0.7280812859535217), ('situbondo', 0.7233957052230835), ('bondowoso', 0.7222006916999817), ('pasuruan', 0.7121523022651672), ('bojonegoro', 0.7067436575889587), ('madiun', 0.7049100399017334), ('malang', 0.6851325631141663)]"
5,temanggung,"[('purworejo', 0.7882160544395447), ('wonosobo', 0.7847264409065247), ('banyumas', 0.7812227010726929), ('kebumen', 0.7804669737815857), ('sragen', 0.7770618796348572), ('purbalingga', 0.7763546705245972), ('grobogan', 0.7732550501823425), ('wonogiri', 0.7710270285606384), ('magelang', 0.7698610424995422), ('ngawi', 0.7673949599266052)]"
