tingkat setelah parent,parent,similarity
3,korea,"[('vietnam', 0.6552812457084656), ('tiongkok', 0.6343694925308228), ('ossetia', 0.5950924158096313), ('jepang', 0.5746219754219055), ('taiwan', 0.573931097984314), ('korean', 0.549177885055542), ('picene', 0.5426619052886963), ('afrika', 0.5363223552703857), ('amerika', 0.5307221412658691), ('gyeongsang', 0.5305586457252502)]"
3,jerman,"[('prusia', 0.7154711484909058), ('austria', 0.7010667324066162), ('polandia', 0.6777039766311646), ('prancis', 0.6754000186920166), ('berlin', 0.6386076807975769), ('bayern', 0.6250520348548889), ('rusia', 0.6149875521659851), ('hongaria', 0.614535391330719), ('italia', 0.6141573786735535), ('swedia', 0.602335512638092)]"
3,cina,"[('tiongkok', 0.7772679328918457), ('china', 0.7159716486930847), ('tionghoa', 0.6547244191169739), ('taiwan', 0.6527093648910522), ('manchuria', 0.6248819231987), ('mongolia', 0.5840002298355103), ('rrt', 0.5801069736480713), ('jepang', 0.5712190866470337), ('tibet', 0.5711717009544373), ('indocina', 0.5693643093109131)]"
3,prancis,"[('belgia', 0.6991559267044067), ('spanyol', 0.6755595803260803), ('jerman', 0.675399899482727), ('inggris', 0.6724338531494141), ('italia', 0.6507647633552551), ('perancis', 0.6387681365013123), ('bretagne', 0.6051456332206726), ('korsika', 0.5986762642860413), ('paris', 0.5976783633232117), ('aljazair', 0.5896626710891724)]"
3,belanda,"[('voc', 0.6440300345420837), ('kompeni', 0.6207253336906433), ('kolonial', 0.6143643260002136), ('olanda', 0.6133333444595337), ('nica', 0.6073689460754395), ('nederland', 0.6005389094352722), ('portugis', 0.5962831377983093), ('penjajah', 0.5944982171058655), ('suriname', 0.5752992630004883), ('batavia', 0.5700550079345703)]"
3,surabaya,"[('semarang', 0.7880793213844299), ('malang', 0.7244021892547607), ('jakarta', 0.6788262128829956), ('madiun', 0.6739822030067444), ('bandung', 0.6485385298728943), ('yogyakarta', 0.6419416666030884), ('makassar', 0.6408708095550537), ('palembang', 0.6329647898674011), ('surakarta', 0.6244344711303711), ('jember', 0.6240251064300537)]"
3,bandung,"[('bogor', 0.7604233026504517), ('malang', 0.688808023929596), ('tasikmalaya', 0.6824037432670593), ('cimahi', 0.6755126714706421), ('purwakarta', 0.6576993465423584), ('cianjur', 0.6559135317802429), ('sukabumi', 0.6496258974075317), ('surabaya', 0.6485385298728943), ('jakarta', 0.6456542611122131), ('semarang', 0.6368222236633301)]"
3,bekasi,"[('ciputat', 0.750861406326294), ('depok', 0.7501325011253357), ('bogor', 0.7307211756706238), ('tangerang', 0.7194622755050659), ('cikarang', 0.6976995468139648), ('karawang', 0.6808741092681885), ('cakung', 0.6527759432792664), ('cileungsi', 0.6468222141265869), ('cibubur', 0.6369040608406067), ('pamulang', 0.6348360180854797)]"
3,palembang,"[('makassar', 0.7024365663528442), ('pekanbaru', 0.6645552515983582), ('jambi', 0.6544742584228516), ('banjarmasin', 0.6506720781326294), ('bengkulu', 0.6474036574363708), ('pontianak', 0.6383492946624756), ('surabaya', 0.6329647302627563), ('tanjungpinang', 0.6266205906867981), ('dumai', 0.6261778473854065), ('medan', 0.625846803188324)]"
3,bogor,"[('bandung', 0.7604233622550964), ('sukabumi', 0.7495936155319214), ('bekasi', 0.730721116065979), ('cianjur', 0.7137830257415771), ('depok', 0.6908437609672546), ('cimahi', 0.6668136715888977), ('karawang', 0.6627344489097595), ('garut', 0.6618160009384155), ('tasikmalaya', 0.6616714000701904), ('purwakarta', 0.6609673500061035)]"
3,semarang,"[('surabaya', 0.7880793213844299), ('magelang', 0.7497219443321228), ('yogyakarta', 0.7460446357727051), ('pekalongan', 0.7401672005653381), ('surakarta', 0.7265726327896118), ('madiun', 0.7243847846984863), ('tegal', 0.7242745161056519), ('malang', 0.720335066318512), ('salatiga', 0.7184394598007202), ('purwokerto', 0.7121427059173584)]"
3,yogyakarta,"[('surakarta', 0.8291753530502319), ('semarang', 0.7460445761680603), ('jogjakarta', 0.7178210020065308), ('yogya', 0.6863094568252563), ('jogja', 0.6523117423057556), ('surabaya', 0.6419415473937988), ('diy', 0.63551926612854), ('bandung', 0.6323790550231934), ('magelang', 0.6301012635231018), ('madiun', 0.6253613829612732)]"
3,tangerang,"[('bekasi', 0.7194621562957764), ('cilegon', 0.6684912443161011), ('ciputat', 0.6446430087089539), ('bogor', 0.6443670392036438), ('depok', 0.6321688890457153), ('serpong', 0.6317017078399658), ('pandeglang', 0.623502790927887), ('lebak', 0.622906506061554), ('pamulang', 0.5990420579910278), ('cikarang', 0.5957491993904114)]"
3,depok,"[('bekasi', 0.7501325607299805), ('bogor', 0.6908438205718994), ('cimahi', 0.6578271985054016), ('tangerang', 0.6321688890457153), ('cilegon', 0.631739616394043), ('bandung', 0.6315338015556335), ('ciputat', 0.6275485157966614), ('tegal', 0.595329999923706), ('tasikmalaya', 0.5894538164138794), ('cileungsi', 0.5847452878952026)]"
3,ciputat,"[('pamulang', 0.7865549921989441), ('pulogadung', 0.7723937034606934), ('perumnas', 0.7653573751449585), ('mikrolet', 0.7566080093383789), ('bekasi', 0.7508614659309387), ('cileungsi', 0.748702347278595), ('cipayung', 0.7456145286560059), ('kalideres', 0.7433485984802246), ('kopaja', 0.7379215359687805), ('cakung', 0.7349115014076233)]"
3,cina,"[('tiongkok', 0.7772679328918457), ('china', 0.7159716486930847), ('tionghoa', 0.6547244191169739), ('taiwan', 0.6527093648910522), ('manchuria', 0.6248819231987), ('mongolia', 0.5840002298355103), ('rrt', 0.5801069736480713), ('jepang', 0.5712190866470337), ('tibet', 0.5711717009544373), ('indocina', 0.5693643093109131)]"
3,taiwan,"[('tiongkok', 0.7136414647102356), ('rrt', 0.7011376619338989), ('taipei', 0.6703959107398987), ('cina', 0.6527093052864075), ('china', 0.6383400559425354), ('singapura', 0.6294375658035278), ('shanghai', 0.6152402758598328), ('jepang', 0.6039366722106934), ('thailand', 0.6028193235397339), ('beijing', 0.6014961004257202)]"
3,china,"[('cina', 0.7159715890884399), ('tiongkok', 0.7043382525444031), ('shanghai', 0.661091685295105), ('taiwan', 0.6383400559425354), ('beijing', 0.6347289085388184), ('tibet', 0.5987212657928467), ('rrt', 0.5958162546157837), ('guangdong', 0.5902243852615356), ('yunnan', 0.5882980823516846), ('xinjiang', 0.5876268744468689)]"
3,rrt,"[('rrc', 0.7228335738182068), ('taiwan', 0.7011377215385437), ('kuomintang', 0.6723846793174744), ('beijing', 0.6663317084312439), ('tiongkok', 0.6607979536056519), ('nanjing', 0.6477596759796143), ('tianjin', 0.6471564769744873), ('chongqing', 0.6360970735549927), ('kmt', 0.6355010867118835), ('wuhan', 0.6292846202850342)]"
