title,date,description
"Diduga Rem Blong, Truk Tronton di Semarang Gasak 5 Kendaraan

","Kamis, 03 Feb 2022 18:54 WIB

","Diduga Rem Blong, Truk Tronton di Semarang Gasak 5 Kendaraan

Kecelakaan melibatkan enam kendaraan terjadi di Jalan Perintis Kemerdekaan,
Banyumanik Semarang. Tidak ada korban jiwa, namun kemacetan panjang terjadi di
Banyumanik.

 Dari informasi yang diperoleh di lokasi, kecelakaan terjadi sekitar pukul
15.00 WIB. Lokasinya di depan RSU Banyumanik 2 Semarang. Kendaraan yang
terlibat yaitu truk tronton, truk engkel, mobil Baleno, Livina, Pajero, dan
sepeda motor Revo.

 Salah satu saksi mata, Marsono mengatakan truk tronton melaju turun dari arah
Ungaran atau Selatan. Truk langsung menghantam mobil Baleno, kemudian mobil
itu menghantam motor Revo hingga mental. Mobil terpelanting hingga kondisi
terbalik.

 ""Sopir truk seperti berusaha mengerem tapi kondisi truk seperti dalam kondisi
blong. Sopir sudah berusaha mengingatkan kendaraan di depannya tapi karena
kecepatan truk tinggi sampai akhirnya kecelakaan,"" kata Marsono di lokasi,
Kamis (3/2/2022).

 Truk masih terus melaju hingga menabrak truk engkel dan juga mobil Livina
hingga akhirnya berhenti. Marsono mengatakan pengendara mobil mengalami luka-
luka dan pemotor mengalami luka cukup serius.

 ""Pengendara mobil luka ringan, yang luka parah pemotor. Dari perut ke bawah, ""
ujarnya.

 Proses evakuasi sudah dilakukan dan petugas Satlantas Polrestabes Semarang
saat ini masih berada di lokasi. Namun hingga pukul 17.10 WIB kemacetan masih
terjadi.

 Dari pantauan

 "
"Truk Tabrak Pikap di Jombang, 1 Orang Tewas

","Kamis, 03 Feb 2022 15:07 WIB

","Truk Tabrak Pikap di Jombang, 1 Orang Tewas

Kanit Laka Satlantas Polres Jombang Iptu Fadhilah mengatakan truk nopol AG
9474 RS melaju dari timur ke barat atau dari arah Desa Kesamben menuju ke Desa
Gajah, Kecamatan Ngoro.

 Sampai di lokasi kecelakaan sekitar pukul 09.00 WIB, sopir truk Agus Suprianto
(42), warga Kelurahan Tawangsari, Garum, Blitar mendahului kendaraan di
depannya melalui lajur kanan atau lajur berlawanan.

 Saat bersamaan, melaju pikap

 ""Truk terlalu ke kanan saat mendahului kendaraan di depannya. Sehingga
menabrak pikap dari arah berlawanan,"" kata Fadhilah kepada wartawan, Kamis
(3/2/2022).

 Kerasnya tabrakan mengakibatkan kabin pikap sisi kanan ringsek parah. Bahkan,
atap kabin mobil angkutan barang itu terbuka. Sedangkan truk hanya rusak
ringan pada bagian depan sisi kanan.

 ""Sopir pikap meninggal dunia di RSK Mojowarno, Jombang,"" terang Fadhilah.

 Setelah melakukan olah TKP, polisi mengevakuasi truk dan pikap yang terlibat
kecelakaan ke kantor Unit Laka Satlantas Polres Jombang. Sopir truk juga
diamankan untuk dimintai keterangan.

 "
"Rekaman CCTV Truk Tronton Gasak 5 Kendaraan di Banyumanik Semarang

","Jumat, 04 Feb 2022 13:43 WIB

","Rekaman CCTV Truk Tronton Gasak 5 Kendaraan di Banyumanik Semarang

Kamera pengawas CCTV merekam detik-detik terjadinya kecelakaan di Jalan
Perintis Kemerdekaan, Banyumanik, Semarang. Kecelakaan ini melibatkan truk
tronton dan lima kendaraan lain.

 Kecelakaan ini terjadi di depan RSU Banyumanik 2, Kamis (3/2) sekitar pukul
15.00 WIB. Dalam rekaman terlihat truk tronton melaju dan menabrak lima
kendaraan di depannya.

 Salah seorang saksi mata, Marsono, mengatakan truk tronton melaju turun dari
arah Ungaran atau selatan. Truk langsung menghantam mobil dan empat kendaraan
lain di hingga akhirnya berhenti. Marsono menyebut pengemudi mobil dan motor
mengalami luka serius.

 ""Sopir truk seperti berusaha mengerem tapi kondisi truk seperti dalam kondisi
blong. Sopir sudah berusaha mengingatkan kendaraan di depannya tapi karena
kecepatan truk tinggi sampai akhirnya kecelakaan,"" kata Marsono ditemui

 "
"Kecelakaan Karambol di Tol Jatingaleh Semarang Libatkan 6 Kendaraan

","Jumat, 04 Feb 2022 14:46 WIB

","Kecelakaan Karambol di Tol Jatingaleh Semarang Libatkan 6 Kendaraan

Video usai kecelakaan yang terjadi di turunan KM 425 tersebut beredar di media
sosial. Sejumlah mobil dan truk rusak tampak ada di pinggir jalan, bahkan ada
mobil yang terjungkal masuk ke parit.

 Kabid Humas Polda Jateng Kombes Iqbal Alqudusy membenarkan hal tersebut. Dari
laporan sementara yang diterima dari Satlantas Polrestabes Semarang kecelakaan
itu terjadi pukul 11.30 WIB tadi.

 ""Kecelakaan karambol di KM 425+400 melibatkan Avanza, Grand Max, Pajero, truk
disel, dua tronton. Penanganan evakuasi dengan Unit Laka Bojong Zebra,"" kata
Iqbal lewat pesan singkat, Jumat (4/2/2022).

 Belum diketahui kronologi maupun korban jiwa dalam peristiwa tersebut. Meski
begitu, Iqbal mengatakan evakuasi sudah dilakukan.

 ""Lalu lintas sudah lancar,"" ujarnya.

 "
"Anggota TNI Meninggal Kecelakaan di Jombang Saat Berangkat Kerja

","Jumat, 04 Feb 2022 15:40 WIB

","Anggota TNI Meninggal Kecelakaan di Jombang Saat Berangkat Kerja

Kanit Laka Satlantas Polres Jombang Iptu Fadhilah mengatakan truk Fuso
Mitsubishi nopol E 9551 AE melaju dari barat ke timur atau dari arah Jombang
menuju ke Mojokerto. Truk yang dikemudikan Hadi Lukman (52), warga Kelurahan
Kebonbaru, Kejaksan, Kota Cirebon itu melaju di lajur kanan jalan Nasional
Madiun-Surabaya.

 Sedangkan korban, HR (53) melaju searah di lajur kiri mengendarai sepeda motor
Honda Vario nopol S 4205 OR. Anggota TNI warga Desa Tejo, Mojoagung, Jombang
ini dalam perjalanan ke tempat dinasnya di Surabaya.

 ""Truk Fuso pindah ke lajur kiri kurang memperhatikan kendaraan di sebelah
kirinya. Sehingga bagian kolong gandengan truk menabrak sepeda motor korban,""
kata Fadhilah kepada wartawan, Jumat (4/2/2022).

 Kecelakaan tersebut terjadi di Simpang 4 Desa Gambiran sekitar pukul 04.30
WIB. Akibat tersenggol truk gandeng, HR terjatuh dari sepeda motornya. Nahas,
tubuh korban terlindas roda belakang truk hingga menderita luka parah.

 ""Korban meninggal dunia di RS Muhammadiyah Jombang,"" terang Fadhilah.

 Polisi telah melakukan olah TKP dan menggali keterangan para saksi terkait

 "
"Truk Ikan Terguling Usai Tabrak Separator Busway di Jakbar, Ada Korban Luka

","Jumat, 04 Feb 2022 02:33 WIB

","Truk Ikan Terguling Usai Tabrak Separator Busway di Jakbar, Ada Korban Luka

terjadi di Jakarta Barat (Jakbar). Truk pengangkut ikan terguling usai
menabrak separator

 ""Terjadi kecelakaan mobil truk B 9248 WDB pengangkut ikan menabrak separator
busway,"" tulis akun Twitter @TMCPoldaMetro seperti dilihat

 Kecelakaan itu terjadi di Jalan Letjend S Parman, pukul 01.22 WIB. Lokasi
kecelakaan tepat di depan Hotel Peninsula arah Slipi.

 ""Korban luka-luka,"" tulis akun @TMCPoldaMetro

 Namun tidak dijelaskan berapa korban yang terluka. Tidak disebutkan pula
identitas korban.

 ""Kecelakaan sedang dalam penanganan petugas Polri,"" lanjutnya.

 01.22 Terjadi kecelakaan mobil truk B 9248 WDB pengangkut ikan menabrak
separator busway di Jl. Letjend S Parman depan Hotel Peninsula arah Slipi.
Korban luka2 dan kecelakaan sedang dalam penanganan petugas Polri.

 "
"Sopir Mobil 'Provost FBI' Tabrak Pemotor di Medan Ditetapkan Jadi Tersangka

","Kamis, 03 Feb 2022 17:34 WIB

","Sopir Mobil 'Provost FBI' Tabrak Pemotor di Medan Ditetapkan Jadi Tersangka

Kasus mobil berlogo 'Provost FBI' yang menabrak sejumlah sepeda motor hingga
menewaskan satu orang di

 ""Sudah (tersangka),"" kata Kapolsek Deli Tua Kompol Zulkifli Harahap saat
dimintai konfirmasi, Kamis (3/2/2022).

 FN dikenai Pasal 310 UU Lalu Lintas tentang kecelakaan yang mengakibatkan
orang lain meninggal dunia. FN pun ditahan oleh polisi.

 ""Sudah ditahan,"" ucap Zulkifli.

 Sebelumnya diberitakan, mobil dengan corak loreng berlogo 'Provost FBI'
menabrak sejumlah pemotor di

 Tabrakan tersebut terjadi di Jalan Karya Jaya, Johor, Medan. Rekaman detik-
detik kecelakaan terjadi viral di media sosial.

 Dilihat

 Setelah itu, tampak dua orang keluar dari mobil berwarna hitam yang diberi
corak loreng-loreng itu. Ada logo dengan tulisan 'Provost Forum Batak
Intelektual' serta 'FBI' di logo itu. Ada tulisan FBI DPC Kota

 Kabid Humas Polda Sumut Kombes Hadi Wahyudi mengatakan peristiwa itu terjadi
pada Selasa (1/2) sore. Dia mengatakan korban tewas mengalami luka di bagian
kepala.

 ""Pengendara sepeda motor bernama Dimas Ikhsan Erlangga mengalami luka di
kepala sebelah kiri dan meninggal dunia,"" kata Hadi saat dimintai konfirmasi.

 "
"Detik-detik Kecelakaan Maut Tewaskan Anggota TNI di Jombang

","Jumat, 04 Feb 2022 18:03 WIB

","Detik-detik Kecelakaan Maut Tewaskan Anggota TNI di Jombang

Kecelakaan maut itu berawal saat truk Fuso Mitsubishi nopol E 9551 AE melaju
dari barat ke timur atau dari arah Jombang menuju ke Mojokerto. Truk yang
dikemudikan Hadi Lukman (52), warga Kelurahan Kebonbaru, Kejaksan, Kota
Cirebon itu melaju di lajur kanan jalan Nasional Madiun-Surabaya.

 Sementara korban, HR (53) melaju searah di lajur kiri mengendarai motor Honda
Vario nopol S 4205 OR. Saat itu pukul 04.30 WIB dan korban yang merupakan
warga Desa Tejo, Mojoagung, Jombang ini dalam perjalanan ke tempat dinasnya di
Surabaya.

 ""Truk Fuso pindah ke lajur kiri dan kurang memperhatikan kendaraan di sebelah
kirinya. Sehingga bagian kolong gandengan truk menabrak sepeda motor korban,""
ujar Kanit Laka Satlantas Polres Jombang Iptu Fadhilah kepada wartawan, Jumat
(4/2/2022).

 Akibat tersenggol truk gandeng, HR terjatuh dari motor. Nahas, tubuh korban
terlindas roda belakang truk hingga menderita luka parah. Korban oleh warga
segera dievakuasi ke RS Muhammadiyah Jombang.

 ""Korban meninggal dunia di RS Muhammadiyah Jombang,"" terang Fadhilah.

 Polisi telah melakukan olah TKP dan menggali keterangan para saksi terkait

 "
"Pemotor di Tangerang Tewas Terlindas Truk Usai Senggol Pejalan Kaki

","Kamis, 03 Feb 2022 17:58 WIB

","Pemotor di Tangerang Tewas Terlindas Truk Usai Senggol Pejalan Kaki

Seorang pemotor di

 Kanit Laka Polres Metro Tangerang Kota AKP Dhanar menyebutkan kecelakaan ini
terjadi di Jalan Hasyim Ashari, Cipondoh, Kota Tangerang, pada Kamis
(03/2/2022) sekitar pukul 13.00. Dia menjelaskan pemotor tersebut melaju dari
arah Tangerang menuju Cipondoh.

 ""Pengendara motor inisialnya MS sedangkan pengendara truk berinisial MH. Saat
sedang melaju setang kiri MS menyenggol pejalan kaki,"" kata Dhanar saat
dikonfirmasi, Kamis (3/2/2022).

 Saat setangnya menyenggol tersebut, kata Dhanar, MS mengalami oleng ke kanan
hingga terjatuh. Menurutnya, MS jatuh tepat di ban belakang sebelah kiri mobil
truk yang bernopol B-9381-QD.

 ""Maka terjadi lah laka lantas yang mengakibatkan MS terlindas truk yang
dikendarai MH,"" tambah Dhanar.

 Dhanar menambahkan nyawa MS tidak dapat tertolong lagi atas kecelakaan
tersebut. Menurutnya, MS meninggal dunia di lokasi kecelakaan tersebut.

 ""MS meninggal dunia di TKP kemudian jenazah dibawa ke RSUD Kabupaten
Tangerang,"" jelasnya.

 "
"Bus Dali Jaya Tabrak 3 Rumah dan 2 Mobil di Gresik

","Kamis, 03 Feb 2022 14:28 WIB

","Bus Dali Jaya Tabrak 3 Rumah dan 2 Mobil di Gresik

Kasat Lantas Polres

 ""Korban jiwa nihil,"" terang Engkos saat dihubungi

 Sedangkan penyebab kecelakaan itu, lanjut Engkos, didiga karena kurang hati-
hatian pengemudi. Bus tersebut diketahui merupakan jurusan Surabaya-
Bojonegoro.

 ""Pengemudi kendaraan bus PO Dali Jaya saat mendahului kurang memperhatikan
arah depan dengan jelas dan kurang hati-hati,"" ujar Engkos.

 Lebih lanjut, Engkos menuturkan kecelakaan tunggal ini terjadi saat bus dengan
nopol S 7829 UA itu berjalan dari arah barat menuju timur. Saat melintas di
Desa Brak Tebaloan, sopir bus M Irfan mencoba mendahului truk.

 Namun, tiba-tiba tepat di depan bus tersebut ada motor yang menyeberang.
Mengetahui itu, sopir bus kemudian membanting setir ke kanan lalu menabrak 3
rumah dan 2 mobil yang terparkir di rumah.

 ""Kurang memperhatikan arah depan serta tidak bisa mengendalikan kemudi
sehingga oleng ke kanan dan menabrak rumah,"" jelasnya.

 Tiga rumah tersebut, lanjut Engkos diketahui milik Nursyan beserta mobilnya
Toyota Avanza nopol W 1288 BB, kemudian Titik Sukwati, dan Haryono beserta
mobilnya Toyota Starlet nopol W 2347 AV. Akibat kecelakaan ini, total kerugian
ditaksir Rp 20 juta.

 ""Dua mobil yang tertabrak ini diparkir di rumah yang ditabrak. Kerugian materi
Rp 20 juta,"" tandas Engkos.

 "
"Warga Kota Pasuruan Bisa Telepon 112 Saat Butuh Bantuan Darurat

","Kamis, 03 Feb 2022 10:30 WIB

","Warga Kota Pasuruan Bisa Telepon 112 Saat Butuh Bantuan Darurat

""Dengan panggilan ini, semua yang berkaitan dengan kedaruratan diharapkan bisa
dilayani. Warga bisa gunakan layanan ini kalau ada kecelakaan, kebakaran,
kriminalitas, orang sakit darurat dan lainnya,"" kata Wali Kota Pasuruan
Saifullah Yusuf (Gus Ipul), Kamis (3/2/2022).

 Petugas akan berusaha memberikan layanan cepat dan baik untuk mencegah korban
jiwa maupun kerugian bangunan.

 ""Layanan darurat 112 bisa diakses selama 24 jam. Layanan ini terintegrasi
dengan layanan kedaruratan lain yang sudah ada seperti rumah sakit, ambulans,
pemadam kebakaran dan pihak kepolisian,"" terang Gus Ipul.

 Ia meminta jajarannya mensosialisasikan layanan tersebut sehingga bisa segera
dimanfaatkan oleh masyarakat. Ia juga meminta masyarakat tidak menyalahgunakan
nomor tersebut.

 ""Panggilan ini bebas biaya. Tapi jangan dipakai iseng, bisa kena sanksi,""
pungkas Gus Ipul.

 Kota Pasuruan merupakan daerah ke-82 se-Indonesia dan ke-16 di Jawa Timur yang
menyelenggarakan call center 112. Masyarakat diharapkan bisa memanfaatkan
layanan resmi tersebut.

 "
"2 Siswi Tewas Terlindas Truk, Sopir Ini Serahkan Diri Usai 40 Hari Diburu

","Rabu, 02 Feb 2022 21:44 WIB

","2 Siswi Tewas Terlindas Truk, Sopir Ini Serahkan Diri Usai 40 Hari Diburu

Subur merupakan warga Kasreman, Kandangan, Kabupaten Kediri. Ia kabur sesaat
setelah kecelakaan maut di Gempol, Selasa (21/12/2021).

 ""Yang bersangkutan menyerahkan diri diantar perwakilan perusahaannya,"" kata
Kanit Laka Lantas Polres Pasuruan Ipda A Kunaefi, Rabu (2/2/2022).

 Sebelum Subur menyerahkan diri, Satlantas sudah mendatangi rumahnya di Kediri.
Namun, Subur sudah kabur bersama anak dan istrinya.

 ""Selama ini dia melarikan diri ke Lampung, di rumah saudara,"" terang Kunaefi.

 Subur ditetapkan sebagai tersangka dan ditahan. Ia dijerat Pasal 310 Ayat (4)
(1) dan 312 UURI No 22 Tahun 2009 tentang Lalu Lintas dan Angkutan Jalan.

 Diberitakan sebelumnya, kecelakaan maut terjadi di jalan umum Surabaya-Malang,
tepatnya di Desa Karangrejo, Gempol, Pasuruan, Selasa (21/12/2021) pukul 10.00
WIB. Kecelakaan antara truk tronton bernopol B-9489-UYW kontra motor Honda
Scoopy bernopol N-4475-TX menewaskan pengendara motor dan penumpangnya.

 Dua korban tewas yakni Hikmatul Lailiyah (16) warga Desa Bulusari dan Rembulan
Meisyah Zahra (16) warga Desa Carat, Kecamatan Gempol. Mereka siswi SMK Ar
Rahma Mandiri Indonesia Gempol. Setelah kejadian, sopir truk melarikan diri.

 "
"Motor Vs Truk di Pekalongan, 1 Korban Tewas Diduga Pelajar

","Rabu, 02 Feb 2022 16:51 WIB

","Motor Vs Truk di Pekalongan, 1 Korban Tewas Diduga Pelajar

Kecelakaan melibatkan pemotor dan truk pengangkut tanah terjadi di Jalan Raya
Ambukembang, Kecamatan Kedungwuni, Kabupaten Pekalongan, siang ini. Pemotor
yang masih berseragam sekolah tersebut tewas di lokasi kejadian.

 Kecelakaan ini terjadi sekitar pukul 13.00 WIB. Saat ini, korban sudah
dievakuasi ke Rumah Sakit Islam Muhammadiyah, Pekajangan, Pekalongan.

 Kepada

 ""Saya mendengar suara

 Menurut Mujino, korban berjenis kelamin perempuan, diperkirakan berumur
sekitar 18 tahun. Saat ditemukan, korban masih mengenakan pakaian seragam
sekolah.

 Korban mengendarai motor dengan nomor polisi G-6150-ZK. Sementara truk yang
terlibat kecelakaan, sudah diamankan petugas kepolisian.

 ""Kecelakaan motor dengan truk yang memgangkut tanah. Truknya sudah diamankan,""
kata Mujiono.

 Menurut Mujiono, antara truk dengan korban melaju searah. Kecelakaan itu
terjadi saat korban berusaha mendahului truk.

 ""Dari warga yang melihat langsung, katanya, motor dan truk sama-sama searah.
Namun, saat motor akan menyalip truk, tiba-tiba dari lawan arah ada motor, dia
ambil arah kiri dan kena truk langsung terlindas,"" katanya.

 Sementara itu, Satlantas Polres Pekalongan langsung melakukan olah kejadian
perkara. Kasat Lantas Polres Pekalongan, AKP Munawarah, menjelaskan identitas
korban belum diketahui.

 ""Iya ada korban meninggal dunia di lokasi kejadian, satu orang. Identitas
belum diketahui,"" kata Munawarah saat ditemui

 Munawarah menyebut, korban saat ini masih berada di RSI Muhammadiyah
Pekajangan, untuk dilakukan identifikasi. Sementara pihaknya telah mengamankan
pengemudi truk untuk dimintai keterangan.

 Pantauan

 "
"Terlindas Truk, Kaki Kanan Pemotor di Cakung Putus

","Rabu, 02 Feb 2022 16:42 WIB

","Terlindas Truk, Kaki Kanan Pemotor di Cakung Putus

melibatkan pemotor berinisial MZA dan sebuah truk tangki air terjadi di
kawasan

 Dalam sebuah video di media sosial, terlihat seorang pemuda tengah tergeletak
di tengah jalan, di samping sebuah truk tangki air. Saat itu tampak beberapa
orang mencoba menutup bagian bawah tubuh korban dengan karton.

 Kasubdit Gakkum Polda Metro Jaya Kompol Arga Dija Putra menyebut kecelakaan
itu terjadi di Jl Raya Cakung, Jakarta Utara, pada Rabu (2/2/2022), pukul
09.30 WIB. Dalam laporannya, kaki kanan korban luka parah.

 ""Telah terjadi kecelakaan lalu lintas, tempat kejadian perkara (TKP) Jl Raya
Cakung, Cilincing, Jakarta Utara. Pengendara sepeda motor MZA mengalami luka
di bagian kaki kanan sobek,"" kata Kompol Arga Dija Putra dalam keterangannya,
Rabu (2/2).

 Kejadian bermula saat MZA yang melintas dari arah Selatan terjatuh dan
terpental ke kanan jalan. Saat itu, truk tangki air melintas dan melindas MZA.

 ""MZA melaju dari arah Selatan ke Utara, tepatnya di depan PT Justus, terjatuh
dan terpental ke kanan, terlindas roda belakang kiri kendaraan fuso tangki
air,"" jelasnya.

 "
"4 Fakta Kecelakaan MINI Cooper di Jakut Renggut 2 Korban Jiwa

","Kamis, 03 Feb 2022 07:41 WIB

","4 Fakta Kecelakaan MINI Cooper di Jakut Renggut 2 Korban Jiwa

, Jakarta Utara, menelan korban jiwa. Pengemudi dan satu penumpangnya tewas,
sementara satu lainnya mengalami luka-luka.

 Kecelakaan tersebut juga mengakibatkan MINI Cooper mengalami kerusakan berat.
Polisi mengungkap dugaan sementara penyebab kecelakaan karena pengemudi hilang
kendali.

 Peristiwa tersebut terjadi di Jalan Gading Kirana, Kelapa Gading, Jakarta
Utara, Rabu (2/2) sekitar pukul 03.30 WIB. Mobil

 ""Iya betul kecelakaan, mobil pribadi Mini Cooper warna merah,"" kata petugas
NTMC Polri, Denden, saat dihubungi, Rabu (2/2).

 Berikut fakta-fakta terkait kecelakaan maut MINI Cooper yang dirangkum

 Kanit Laka Lantas Wilayah Jakarta Utara AKP Edi Wibowo mengatakan

 ""Saudara MAS meninggal dunia di tempat. Sedangkan penumpang lainnya, Saudara
FOM, mengalami luka-luka,"" kata Edi dalam keterangannya, Rabu (2/2).

 Sementara itu, Kasubdit Gakkum Ditlantas Polda Metro Jaya AKBP Arga Dirja
mengatakan korban inisial MR

 ""Masih dalam penyelidikan. (Pengemudi) mahasiswa,"" kata Arga Dirja.

 

 "
"Mobil Loreng Berlogo 'Provost FBI' Tabrak Pemotor di Medan, 1 Orang Tewas

","Rabu, 02 Feb 2022 10:57 WIB

","Mobil Loreng Berlogo 'Provost FBI' Tabrak Pemotor di Medan, 1 Orang Tewas

Satu unit mobil dengan corak loreng berlogo 'Provost FBI' menabrak sejumlah
pemotor di

 Tabrakan tersebut terjadi di Jalan Karya Jaya,

 Dilihat

 Setelah itu, tampak dua orang keluar dari mobil berwarna hitam yang diberi
corak loreng-loreng itu. Ada logo dengan tulisan 'Provost Forum Batak
Intelektual' serta 'FBI' di logo itu. Ada tulisan FBI DPC Kota

 Kabid Humas Polda Sumut Kombes Hadi Wahyudi mengatakan peristiwa itu terjadi
pada Selasa (1/2) sore. Dia mengatakan korban tewas mengalami luka di bagian
kepala.

 ""Pengendara sepeda motor bernama Dimas Ikhsan Erlangga mengalami luka di
kepala sebelah kiri dan meninggal dunia,"" kata Hadi saat dimintai konfirmasi.

 Dia mengatakan pengemudi mobil diduga tidak berhati-hati sehingga menabrak
pemotor yang ada di depannya. Dia menyebut korban tewas sempat masuk ke kolong
mobil.

 ""Posisi sepeda motor berada di depan mobil dan ketika mendekati simpang Jalan
Karya Bakti, diduga pengendara mobil kurang hati-hati kemudian menabrak
beberapa sepeda motor yang berada di depannya,"" tutur Hadi.

 ""Mengakibatkan satu korban masuk ke bawah kolong mobil dan meninggal dunia.
Serta beberapa luka-luka ringan akibat peristiwa tersebut. Korban luka-luka
dan meninggal dunia dibawa ke rumah sakit mitra sejati,"" sambungnya.

 Hadi menjelaskan pihaknya sudah mengamankan mobil dan sepeda motor sebagai
barang bukti. Sedangkan pengendara mobil disebut masih mengalami trauma dan
belum bisa dimintai keterangan.

 ""Penyidik sejauh ini masih mendalaminya. Kondisi pengendara roda empat masih
trauma. Kita masih belum bisa memeriksa terlalu jauh,"" jelasnya.

 "
