title,date,description,source
"
        Seorang Petani di Malang Tewas Tertimbun Longsor    ","Senin, 29 Nov 2021 15:41 WIB",korban bernama 60 warga desa karangrejo kromengan kabupaten malang jasad korban ditemukan tim sar gabungan tertimbun longsor senin 29 11 2021 siang operasi pencarian korban sar gabungan bpbd tni polri warga lokasi longsor pagi kejadian longsor minggu 28 11 14 00 wib kejadian hujan mengguyur desa bangelan wonosari petani pekerjaan ladang menghiraukan imbauan menghentikan aktivitas berladang longsor menimbun orang petani cuaca heru kejadian korban diperingatkan istrinya pulang korban menghiraukan berladang pulang rumah istri korban mendengar kabar tanah longsor lokasi menemukan keberadaan korban melaporkannya perangkat desa beber heru danramil titik korban ditemukan meter sabit dibawa korban ladang keterangan istri korban pohon kelapa temukan arit milik korban tarik meter lakukan penggalian tanah semprotan air korban lari tanah longsor ladang longsor milik korban pungkas heru,www.detik.com
"
        Longsor di Ngajum Malang Timpa Truk Pengangkut Pupuk    ","Minggu, 28 Nov 2021 15:11 WIB",kapolsek ngajum iptu ronny margas bencana longsor sabtu 27 11 2021 petugas gabungan berusaha membuka jalur alternatif menghubungkan desa desa banjarsari desa kranggan tebing longsor tingginya 60 meter menimpa truk milik warga desa kranggan melintas ronny wartawan minggu 28 11 2021 ronny menyebut longsor cuaca buruk korban bencana longsor sopir truk berhasil selamat alhamdulillah sopirnya selamat korban jiwa kerugian material unit truk tertimpa longsoran ronny mengimbau warga melintasi lokasi longsoran mencari jalur alternatif melaksanakan pembersihan material longsor polsek ngajum menyarankan masyarakat berhati hati berkendara curah hujan utamanya melintasi jalan desa kranggan desa banjarsari kali tanah,www.detik.com
"
        Longsor di Blitar Jebol Tembok Musala-Rumah hingga Putus Akses Antar Desa    ","Selasa, 30 Nov 2021 07:19 WIB",berdasarkan laporan bpbd kabupaten blitar hujan intensitas mengguyur wilayah utara kabupaten blitar 13 00 21 00 wib wilayah kecamatan diguyur hujan deras kecamatan gandusari wlingi dampak dilaporkan timbulnya longsoran tebing lokasi desa semen kecamatan gandusari tebing 20 meter lebar 15 meter mengalami longsor material longsoran lumpur batu menutup akses jalan dusun parung desa semen 2 kilometer menutup akses jalan lokasi desa semen menerima laporan longsoran bahu jalan menerjang dinding dapur rumah misman rudi papar kepala bpbd kabupaten blitar achmad cholik dikonfirmasi detikcom selasa 30 11 2021 kecamatan gandusari longsor tebing 10 meter lebar 5 meter menutup akses masuk perkebunan kawisari bantaran wilayah kecamatan wlingi hujan deras menyebabkan longsor catatan bpbd kabupaten blitar desa ngadirenggo material longsor menerjang dinding musala al furgon tebing 6 meter lebar 4 meter sebelah musala longsor jemaah salat isya desa sragi kecamatan talun rumah milik mulyono dilaporkan roboh atap kayu dinding lapuk kuat menahan derasnya air hujan penyebab runtuhnya atap robohnya dinding rumah laporan korban jiwa pagi membersihkan material,www.detik.com
"
        Tanah Longsor di Toraja Utara, 1 Warga Tewas dan 5 Luka    ","Kamis, 02 Des 2021 10:23 WIB",bencana tanah korban meninggal 5 warga mengalami luka ringan perawatan medis plt kapusdatinkom kebencanaan peristiwa desa karua kecamatan balusu toraja utara rabu 1 12 16 30 wita 20 keluarga desa terdampak longsor bpbd mengidentifikasi 2 unit rumah warga mengalami rusak berat warga rumahnya terdampak langsung 8 kk 20 jiwa mengungsi rumah kerabat terdekat upaya antisipasi dampak longsor susulan lokasi terdampak kondisi lokasi hujan ringan petugas bpbd bersiaga mengantisipasi potensi longsor susulan samping bpbd menginformasikan jaringan listrik lokasi kejadian padam akses jalan lokasi tertutup material longsor petugas bpbd kabupaten toraja utara longsor hujan intensitas lebat mengguyur wilayah berdasarkan kajian inarisk kabupaten toraja utara wilayah potensi bahaya tanah longsor kategori 21 kecamatan potensi wilayah balusu salah desanya terdampak tanah longsor data pusat vulkanologi mitigasi bencana geologi pvmbg 2021 wilayah kecamatan berpotensi banjir bandang baruppu buntu pepasan menghadapi musim hujan pengaruh bpbd diharapkan berkoordinasi memonitor kondisi cuaca meningkatkan komunikasi kecamatan desa kesiapsiagaan,www.detik.com
"
        Cek! Ini 8 Ruas Jalan Rawan Longsor di Jateng Beserta Kondisi Cuacanya    ","Kamis, 02 Des 2021 11:32 WIB",badan meteorologi klimatologi geofisika bmkg stasiun meteorologi ahmad yani semarang delapan ruas jalan provinsi jateng prakiraan rawan longsor beserta cuaca berlaku jumat 3 12 besok 07 00 wib sabtu 4 12 07 00 wib 07 00 wib berawan 07 00 wib berawan 07 00 wib berawan 07 00 wib berawan 07 00 wib berawan 07 00 wib berawan 07 00 wib berawan 07 00 wib cerah berawan,www.detik.com
"
        2 Penjaga Alat Berat di Aceh Tewas Tertimbun Longsor Saat Tidur    ","Kamis, 02 Des 2021 15:24 WIB",penjaga alat berat bireuen aceh tewas tertimbun insiden seunebok kecamatan juli bireuen kamis 2 12 2021 kejadian korban tewas muhammad rika 20 kabirin alias gugun 40 tertidur tebing jalan longsor menimpa kepala badan penanggulangan bencana aceh bpba ilyas wartawan ilyas korban lokasi menjaga alat berat penerobosan jalan jalan dibangun perkebunan masyarakat pascakejadian masyarakat terkait menyingkirkan material longsor korban dievakuasi mobil warga korban dievakuasi akibat kejadian separuh badan jalan perkebunan masyarakat tertimbun material longsor ilyas,www.detik.com
"
        Longsor di Sumedang, Akses Jalan Terputus-Nyaris Timpa Rumah Warga    ","Jumat, 03 Des 2021 09:40 WIB",hujan deras mengguyur wilayah dusun giriharja desa ciherang kecamatan sumedang selatan mengakibatkan tebing 30 meter longsor menimpa rumah warga korban jiwa akses jalan kampung warga terputus akibat peristiwa pantauan aan 53 warga tebing longsor kamis 2 12 2021 malam 20 30 wib hujan deras mengguyur ditambah kondisi tanah labil menyebabkan tanah kuat menahan bebannya tanah labil ditambah hujan deras kuat menahan beban lihat pohon kelapa asalnya diatas pindah menduga tanah labil lantaran lahan bukit diubah lahan pesawahan warga diperingatkan dijadikan sawah khawatir tanah labil kejadian longsor akibat kejadian 9 kepala keluarga kesulitan akses jalan lantaran tertutup material tanah pepohonan warga anak anak berangkat sekolah terpaksa memutari area longsor melewati pematang sawah bawahnya anak anak kasihan berangkat sekolah sulit melintasi jalan pematang sawah tatat 44 warga memutus akses jalan longsor memutus aliran listrik 9 kepala keluarga tiang listrik tumbang otomatis listrik warga mati warga berharap bantuan peralatan memotong pepohonan menghalangi akses jalan pasalnya warga mengandalkan peralatan seadanya dibutuhkan gergaji mesin senso manual selesainya berita diturunkan akses jalan warga tertutup material longsoran warga gotong royong membersihkan area longsor menutup akses jalan,www.detik.com
"
        3 Balita di Manado Selamat Usai Rumah Tertimpa Longsor Akibat Hujan Deras    ","Rabu, 08 Des 2021 17:19 WIB",hujan deras mengguyur kota longsor kelurahan ranotana lingkungan 5 kelurahan ranotana weru lingkungan vii kecamatan sario kelurahan kombos timur lingkungan 5 kecamatan singkil kelurahan sumompo lingkungan 2 kecamatan mapanget selasa 7 11 2021 malam rumah warga akibat tertimpa material longsor 3 balita selamat rumahnya tertimpa longsor kepala bpbd kota manado peter eman keterangannya wartawan rabu 8 12 longsor 2 rumah warga wilayah tertimpa pohon akibat longsor korban jiwa akibat peristiwa rumah kena pohon tumbang dapur rumah rumah mengalami rusak ringan bpbd manado turun tangan lokasi bantuan warga terdampak berkoordinasi dinas terkait menyalurkan bantuan berdasarkan data bpbd manado pohon tumbang kelurahan ranotana lingkungan 5 kecamatan sario kelurahan kombos timur lingkungan 5 korban longsor kelurahan ranotana weru lingkungan vii kecamatan sario kelurahan sumompo lingkungan 2,www.detik.com
"
        Sekolah Jebol Akibat Longsor, 82 Siswa SD di Ponorogo Bergantian Masuk    ","Kamis, 09 Des 2021 08:00 WIB",kepala sekolah sdn 3 temon sucipto menerangkan kejadian siswa pulang sekolah guru salat jumat ruang kantor terdengar suara keras ruang kelas ambrol sucipto wartawan kamis 9 12 2021 sucipto menerangkan beruntung kejadian korban jiwa siswa mengadakan ujian semester pulang anak anak pulang jam 10 00 wib ulangan terang sucipto sucipto memberlakukan sif sistem pembelajaran mengantisipasi kekurangan ruangan sistem pembelajaran disif kali kelas 1 2 3 masuk pagi kelas 4 5 6 masuk siang imbuh sucipto sucipto meminjam rumah warga lokasi sekolah keamanan meminjamkan rumah warga sucipto bupati ponorogo sugiri sancoko sekolah relokasi butuh pengecoran dinding dibenahi direlokasi tanah layak ambrol tanah dicor giri kondisi darurat giri menyarankan proses pembelajaran kantor guru tujuannya mengurangi resiko nyaman darurat memakai kantor proses belajar mengajar pungkas giri,www.detik.com
"
        Banjir-Longsor Landa Pulau Nias, 1 Warga Tewas    ","Sabtu, 18 Des 2021 19:44 WIB",bencana meninggal selamat tanah longsor gunungsitoli iya rumah tertimpa longsor pejabat humas basarnas nias asanimu waruwu konfirmasi sabtu 18 12 2021 asanimu korban tewas selamat dievakuasi longsor banjir gunungsitoli korban dievakuasi banjir asa banjir hujan menerus mengguyur gunungsitoli akibatnya sungai meluap gunungsitoli banjir kabupaten nias utara banjir merendam ratusan rumah kecamatan nias utara banjir ratusan rumah terendam kecamatan asanimu menyebut tim sar berupaya mengevakuasi warga terjebak banjir ketinggian 73 keluarga evakuasi ketinggian 2 meter,www.detik.com
"
        Longsor di Majalengka, 1 Pabrik Ambruk dan 5 Motor Tertimbun    ","Kamis, 09 Des 2021 11:35 WIB",hujan deras mengguyur blok mekarmulya majalengka rabu 8 12 malam memicu longsornya tebing 15 meter lebar 25 meter pabrik penggilingan padi ambruk tertimpa longsoran pantauan cecep rutiawan salah pengelola pabrik penggilingan tebu longsor hujan deras turun rabu sore malam hujan kemarin jam sore hujan deras jam delapan malam kejadian longsor pabrik motor mesin mesin penggilingan padi tertimbun longsor cecep kejadian pekerja pabrik cecep kerugian akibat kejadian longsor kerugian nggak korban jiwa orang pegawai rumah dandim 0617 majalengka letkol inf andik siswanto hujan turun kemarin bencana tanah longsor banjir menerjang titik majalengka masyarakat majalengka selatan waspada hujan turun masyarakat harapkan kondisi cuaca ekstrim dimana hujan turun kondisi alam majalengka selatan rawan longsor banjir masyarakat waspada andik meninjau lokasi longsor desa cihaur,www.detik.com
"
        Listrik Terputus Imbas Banjir dan Longsor di Tapsel-Madina, 50% Sudah Pulih    ","Senin, 20 Des 2021 23:14 WIB",banjir tanah longsor tapanuli selatan tapsel mandailing natal madina sumatera utara sumut mengakibatkan 457 gardu pln mengalami gangguan imbasnya aliran listrik 30 345 pelanggan terganggu total pelanggan terganggu 50 persennya normal gardu dipulihkan 288 unit total 457 manajer pln up3 unit pelaksana pelayanan pelanggan padangsidimpuan yusuf hadiyanto keterangan tertulis senin 20 12 2021 yusuf data data pemulihan ulp unit layanan pelanggan wilayah bencana yusuf gangguan 4 ulp ulp kotanopan ulp panyabungan ulp sidimpuan kota ulp natal gardu tiang kawat hutm hantaran udara tegangan menengah rusak akibat tertimpa pohon pln maaf gangguan listrik berharap masyarakat memaklumi bersabar menunggu perbaikan terbantu cepatnya pemerintah daerah membersihkan material longsor membuka akses jalan sekedar informasi up3 padangsidimpuan membawahkan 5 kabupaten kota madina padang lawas padang lawas utara tapsel kota padangsidimpuan kantor terletak kota padangsidimpuan,www.detik.com
"
        Longsor Terjadi di Nganjuk, 7 Rumah Rusak hingga 27 Warga Mengungsi    ","Selasa, 21 Des 2021 17:03 WIB",bencana tanah longsor malam tujuh rumah terdampak kapolres nganjuk akbp boy jeckson dikonfirmasi detikcom selasa 21 12 2021 boy 27 warga mengungsi musala longsor hujan deras mengguyur senin 20 12 14 00 wib hujan mengguyur 22 00 wib kemarin sore hujan deras 14 00 wib malam 22 00 wib turunkan tim upaya pembersihan boy boy berkoordinasi bpbd kabupaten nganjuk membantu korban terdampak korban terdampak bantuan didirikan dapur menurunkan tim evakuasi tanah longsor menurunkan urkes polres nganjuk cek kesehatan korban bencana bantuan obat obatan vitamin makanan boy bantuan sosial beras 100 kg mi instan 30 kardus telur 20 kg susu kaleng 50 sarden 50 kaleng boy imbauan masyarakat rumah disebabkan lokasi hujan ringan takutnya longsor susulan mohon tinggal pengungsian pungkasnya,www.detik.com
"
        Bencana Tanah Gerak di Trenggalek, Empat Rumah Warga Retak-Rawan Ambles    ","Selasa, 21 Des 2021 17:34 WIB",sekretaris bpbd trenggalek tri puspitasari peristiwa tanah gerak dusun gempolan desa gamping kecamatan suruh kejadian bertahap minggu 19 12 2021 malam kondisinya parah mengancam rumah warga rumah terdampak milik yahmin sutijan rinem damin kondisi rumah warga retak retak ambles 80 cm tri puspitasari selasa 21 12 2021 bencana alam hujan deras minggu malam 20 00 wib warga retakan tanah ringan rumah kondisi bertambah lebar puncaknya senin 20 12 2021 sore hujan deras dampaknya tanah perkampungan parah tanah rumah warga ambles kedalaman 80 cm mencapai 30 meter lebar tanah ambles meter tri puspitasari kondisi rumah warga mengalami keruskan ringan bangunan rumah rawan ambles terbawa retakan tanah tim trc,www.detik.com
"
        20 Kawasan di Majalengka Diterjang Longsor dan Banjir    ","Kamis, 09 Des 2021 15:32 WIB",cuaca ekstrim kabupaten majalengka mengakibatkan bencana alam tanah longsor banjir pohon tumbang rangkaian bencana 1 malam data bpbd kabupaten majalengka tercatat 20 titik bencana alam rabu 8 12 2021 malam 20 titik tersebar 11 desa 3 kecamatan titik bencana wilayah majalengka selatan hujan semalam wilayah majalengka selatan intensitas titik mengalami bencana tanah longsor iskandar kepala pelaksana bpbd kabupaten majalengka ditemui desa sukamenak kecamatan bantarujeg kamis 9 12 2021 desa sukamenak titik jalan tertutup longsoran ditangani petugas iskandar wilayah majalengka selatan dikenal rawan bencana alam khusunya tanah longsor 20 titik bencana 17 tanah longsor untungnya bencana kali menimbulkan korban jiwa tercatat belasan rumah 5 motor 2 mobil terkena dampak bencana membuktikan majalengka selatan rawan alhamdulilah longsor update 20 titik korban jiwa mengakibatkan rumah rusak terpisah dandim 0617 majalengka letkol inf andik siswanto masyarakat wilayah majalengka selatan waspada hujan turun masyarakat harapkan kondisi cuaca ekstrim dimana hujan turun kondisi alam majalengka selatan rawan longsor banjir masyarakat waspada singkat andik meninjau lokasi longsor desa cihaur kecamatan maja,www.detik.com
"
        Jalan Longsor Belum Diperbaiki, Ke Bromo Lewat Pasuruan Bisa Pilih Jalur Ini    ","Jumat, 10 Des 2021 08:29 WIB",jalan dilewati mobil bis seksi wilayah 1 balai jalan longsor akses bromo kota pasuruan kecamatan pasrepan jalur wisatawan bromo jalur purwodadi longsor purwodadi dilewati imbuhnya camat tosari edy priyanto jalan longsor selebar 1 meter jalan utama dilewati kendaraan nggak petugas mengawal jalur bromo kecamatan pasrepan tepatnya desa baledono kecamatan tosari longsor selasa 16 11 jalan longsor 50 meter ketinggian 7 8 meter perbaikan permanen jalan longsor perencanaan langkah pencegahan longsor meluas,www.detik.com
"
        Tebing 15 Meter Longsor, 4 Rumah Warga di Majalengka Rusak    ","Sabtu, 11 Des 2021 12:40 WIB",tebing 15 meter blok sukahurang rt 6 rw 3 desa panyindangan kecamatan banjaran kabupaten majalengka longsor mengakibatkan 4 rumah warga bawahnya rusak parah detikcom sabtu 11 12 2021 4 rumah warga mengalami rusak parah dapur ruang jebol terhantam material longsor tanah berlumpur longsor atap rumah ambruk lantai dipenuhi lumpur ketebalan kisaran 5 10 centimeter longsor akibat hujan deras rabu malam kemarin warga dibantu petugas tni polri bpbd sibuk berupaya membersihkan puing puing bangunan ambruk kemarin rabu malam kejadian magrib hujan deras tebing longsor 1 rumah selang 1 jam kena 3 rumah didin pemilik rumah diwawancarai detikcom warga kebingungan membenahi rumah rumahnya rusak 3 pasca longsor puing puing bangunan ambruk material longsor dibersihkan bingung buang materialnya fasilitas buang bantuan peralatan alat berat longsor mengakibatkan 4 rumah warga rusak parah luapan air area persawahan tebing masuk pemukiman warga kronologis rabu hujan deras jam 15 00 reda hujan jam 17 00 20 00 intensitas mengakibatkan air meluap pesawaran drainase menampung air masuk perumahan dibawah tebing tebing 15 meter longsor akibat hujan agus saputra kepala desa panyindangan 4 rumah rusak parah agus 4 rumah terancam terbawa longsor peristiwa longsor warga mengalami luka ringan menimbun 2 unit motor rusak jebol 4 terancam terbawa longsor 4 korban jiwa 1 orang nonton tv dirumah kakinya terjepit alhamdulilah parah luka ringan proses pembersihan material longsor menurutnya cuaca cerah khawatir memaksa pembersihan longsor susulan,www.detik.com
"
        SD di Ponorogo yang Ambrol Gegara Longsor Dapat Anggaran Rp 200 Juta    ","Jumat, 10 Des 2021 15:35 WIB",kabid pembinaan sd dinas pendidikan ponorogo imam muchlisin sdn temon 3 pendanaan apbd 2022 rp 200 juta 2022 imam wartawan jumat 10 12 2021 imam dana diperuntukkan memperbaiki talud ruang kelas tembok genting kayu kuda kuda bagus papar imam imam perencanaan mengundang konsultan pengukuran penghitungan biaya pengawasan 2022 semoga pelaksanaan pembangunan tukas imam 82 siswa,www.detik.com
"
        Sopir Truk Penambang Pasir Tewas Tertimbun Tebing Longsor Saat BAB    ","Sabtu, 11 Des 2021 18:19 WIB",peristiwa sungai kali putih sisi sebelah timur dusun desa sumberagung kecamatan gandusari kabupaten blitar 08 00 wib korban menunggu truknya diisi pasir lokasi kejadian penambangan pasir konvensional cangkul menunggu bak truknya terisi pasir penuh korban buang air aliran sungai sisi timur jaraknya 5 meter tebing kesaksian penambang pasir lokasi mendengar suara gemuruh arah tebing tebing 12 meter lebar 4 meter longsor keterangan saksi korban lari menjauh material longsor tanah bercampur batuan tubuh korban tertimbun papar kapolsek gandusari iptu purnomo trisetiadi sabtu 11 12 2021 saksi berusaha mencarinya bantuan cangkul tubuh korban ditemukan 4 jam pencarian material longsoran 12 00 wib korban temukan meninggal dunia kepala mengeluarkan darah jenazah dievakuasi dibawa mobil patroli pemeriksaan visum rsud ngudiwaluyo wlingi imbuhnya hasil pemeriksaan jenazah kapolsek korban mengalami luka parah dahi sebelah kanan tertimpa batu terbawa longsoran tanah kondisi salah penyebab utama kematian korban pipi sebelah kiri luka tembus mulut terkena kayu terbawa longsoran tanah kejadian perwakilan keluarga tindakan autopsi surat pernyataan materei jenazah langsung dibawa rumah duka dimakamkan,www.detik.com
"
        Tebing Longsor, Luberan Lumpur Macetkan Jalur Purwodadi-Nongkojajar    ","Selasa, 14 Des 2021 17:42 WIB",longsor jalur kawasan longsoran tanah terbawa air meluber jalan raya kondisi menyebabkan arus lintas arah macet warga pengendara membersihkan jalan arus lumpur deras pembersihan membutuhkan jam kejadiannya 15 00 warga langsung pembersihan camat purwodadi wardoyo selasa 14 12 2021 lepas menit 16 00 wib jalan berhasil dibersihkan lintas lancar,www.detik.com
"
        Longsor di Teluknaga Tangerang Timpa Warung Kopi, Tak Ada Korban Jiwa    ","Senin, 13 Des 2021 15:32 WIB",tanah iya warung doang warung sepi ga penghuninya kosong laporan warga desa tanjung burung jalan pinggir kali cisadane kampungnya subuh 05 00 wib terkena warung kopi sambung munir peristiwa longsor korban jiwa korban meninggal dunia korban luka luka munir munir longsor diperbaiki dibangun turap pinggir kali cisadane munir batu batu kali menopang pinggir jalan longsoran jalan alternatif bawahnya sampingnya kendaraan roda roda munir koordinasi dinas bina marga sda kabupaten kecamatan teluknaga terkait penanganan imbuh,www.detik.com
"
        Dampak Banjir Bandang Ditangani, 42 KK di Kediri Tak Lagi Terisolasi    ","Selasa, 04 Jan 2022 16:37 WIB",banjir bandang 17 00 wib banjir membawa material lumpur batu lereng gunung wilis tebing longsor dampaknya banjir bandang merusak rumah menutup jalan jembatan antardusun 42 kk terisolasi puluhan kk terisolasi warga terkait menangani dampak banjir jalan jembatan tertutup material banjir longsor dibersihkan akses jalan warga terputus warga terisolasi hujan deras material lumpur pasir jalan tertutup jembatannya tertimbun lumpur alhamdulillah kemarin sore anggota polres kediri kota kodim 0809 kediri membersihkan material membuka jalan kapolres kediri kota akbp wahyudi selasa 4 1 2022 wahyudi warga terisolasi kondisi mengimbau warga berhati hati waspada hujan deras mengguyur warga dikabarkan terisolasi kesulitan akses jalan tertutup lumpur 24 jam kondisi wahyudi tni polri bpbd kabupaten kediri dibantu warga jalan air jalan tertutup material banjir kemarin sore warga gotong royong jalan air hujan deras meminimalisir lokasi rawan akp pancoro kapolsek mojo,www.detik.com
"
        Jalan Minut-Bitung Terputus Akibat Longsor, Pemda Bangun Jalan Darurat    ","Rabu, 05 Jan 2022 08:55 WIB",jalan nasional penghubung akses likupang kabupaten minahasa utara minut kota bitung terputus akibat akses jalan nasional putus tepatnya desa pinenenk kabupaten minut ruas jalan kayuwale kelurahan pinasungkulan ranowulu kota bitung sulawesi utara insiden mengupayakan jalan alternatif memudahkan akses masyarakat bitung likupang joune ditemui joune akses jalan terputus diperbaiki berharap masyarakat lokasi rawan longsor berhati hati akibat curah hujan proses perbaikan perbaikan dibantu pt msm akses perusahaan joune menyebut memantau perkembangan perbaikan jalan akses likupang bitung teratasi diperbaiki akses jalan putus murni akibat bencana alam hujan deras angin tanah longsor faktor alam pungkasnya konfirmasi terpisah wali kota bitung maurits mantiri penyebab longsornya jalan berdasarkan informasi lapangan jalur air terbentur menabrak dinding situ jalan diteliti penyebabnya kewenangan diteliti balai jalan akses jalan terputus diinstruksikan penutupan maurits maksud penutupan jalan keselamatan masyarakat wilayah keselamatan situ msm tanda tanda larangan dinas perhubungan membantu akses jalan putus langsung membuka akses jalan pengerasan akses alternatif juru bicara pt msm hery rumondor menepis tudingan beredar berkaitan rumor beredar longsornya jalan akibat aktivitas kebalikan longsor jalan menutup sungai air meluap masuk pit beroperasi murni bencana rumondor pt msm pt ttn berkoordinasi pemkot bitung terkait penanganan perusahaan fokus penanganan akses jalan menghambat aktivitas masyarakat akses jalan pengalihan jalan area dibebaskan pt ttn jalan utama terputus koordinasi cepat pemerintah kota bitung antisipasi korban jiwa imbuhnya mengalihkan berkoordinasi petugas bpjn lokasi camat ranowulu lurah pinasungkulan lintas lancar pungkasnya,www.detik.com
"
        Kembali Diterjang Longsor, Akses Sukanagara-Pagelaran Cianjur Terputus    ","Senin, 10 Jan 2022 20:12 WIB",longsor susulan cadas hideung kecamatan sukanagara kabupaten cianjur longsor sebulan mengakibatkan jalan provinsi menghubungkan kecamatan sukanagara pagelaran tertutup total informasi dihimpun longsor 24 november longsor susulan 16 00 wib kepala seksi rehabilitasi bpbd cianjur mumuh parhamubin senin 10 1 2022 menurutnya longsor susulan hujan deras mengguyur kawasan tebingnya labil hujan deras longsor susulan material tanah batu longsor susulan kali menutup badan jalan akibatnya kendaraan arah cianjur pagelaran lumpuh pengamat ruas jalan sukanagara sindangbarang uptd dinas pu binamarga provinsi jabar bubun bunyamin unit alat berat diturunkan lokasi penanganan alat berat lokasi material tanah material longsoran disertai barang bambu menyulitkan proses penanganan penanganan longsor kondisi tanah labil musim hujan dibangun tembok penahan jaringan sulit musim hujan penanganan kemarau siagakan alat berat lokasi longsoran pungkasnya,www.detik.com
"
        Waspada! Tebing 20 Meter Longsor di Jalan Raya Sumedang-Bandung    ","Kamis, 23 Des 2021 14:20 WIB",tebing 20 meter longsor jalan raya sumedang bandung tepatnya lingkungan anjung kelurahan pasanggrahan kecamatan sumedang selatan korban jiwa longsor susulan mengancam akses jalan provinsi rumah warga atasnya pantauan material tanah longsor menyeret pohon bambu bongkahan batu tebing berpindah pinggiran jalan arus lintas arah terganggu lantaran diberhentikan warga membawa material akar bambu dibersihkan dibuang yaya 56 warga longsor 00 00 wib kamis 23 12 2021 longsor intensitas hujan mengguyur kawasan longsor pas hujan hujan sore berhenti henti korban jiwa akibat longsor rumah warga terancam longsor susulan lantaran berjarak 2 meter titik longsor rumah warga atasnya rumah warga khawatir longsor susulan khawatir longsor susulan pasalnya bongkahan batu pohon menempel pinggiran tebing bongkahan batu potongan batu pinggiran tebing menempel khawatirnya longsor takutnya pengendara melintas suhendar ketua rw 10 lokasi dimana longsor lokasi rawan longsor pasalnya kejadian 2016 longsor parah 2016 rumah terancam longsor susulan pasalnya berjarak 2 meter titik longsor rumah bukit 20 rumah terancam rumah 2 meter jaraknya titik longsor longsor mengajukan kantor kecamatan pencegahan kecamatan kewenangannya dinas pekerjaan pemerintah provinsi 2016 mengajukan kecamatan penanganan camat kewenangannya dinas pu provinsi warga berharap terkait mengatasi ancaman longsor jalan raya bandung cirebon tepatnya lingkungan anjung kelurahan pasanggrahan kecamatan sumedang selatan ditangani khawatirnya mengancam rumah warga pengendara melintas jalur padat punkasnya,www.detik.com
"
        Jembatan di Tosari Pasuruan Ambrol Usai Terguyur Hujan Deras    ","Selasa, 11 Jan 2022 21:47 WIB",peristiwa hujan mengguyur kawasan tosari selasa 11 1 2022 14 00 wib longsor menyebabkan bibir jembatan dusun kandangsari roboh akibatnya jembatan dilewati kendaraan roda kendaraan roda melintas dipasang terpal menutup bekas longsor pengaman tdak longsor susulan camat tosari edy priyanto jembatan ambruk akses tunggal desa mororejo dusun kandangsari akses wisata bromo dusun kandangsari 70 kepala keluarga warga kerja bakti membersihkan material laporkan pimpinan pungkas edy,www.detik.com
"
        Longsor Timbun Jalan Cianjur-Bandung, Akses Kendaraan Lumpuh    ","Sabtu, 25 Des 2021 00:36 WIB",kecamatan naringgul kabupaten kapolsek naringgul iptu badru salam longsor hujan deras mengguyur kawasan jam akibatnya tebing 50 meter longsor menutup badan jalan nasional kejadian longsor 20 00 wib longsor tebing 50 meter jalan nasional penghubung cianjur bandung tertutup material longsor setinggal 3 meter 20 meter wartawan jumat 24 12 2021 beruntung kejadian arus lalulintas sepi korban jiwa materil akses kendaraan lumpuh korban jiwa jalan sepi kendaraan arah cianjur bandung melintas akses lumpuh berkoordinasi dinas terkait menurunkan alat berat antrean kendaraan arah memanjang kendaraan bandung berharap alat berat material longsor disingkirkan kendaraan arah bandung cianjur membawa hasil bumi dijual warga naringgul pulang belanja bandung melintas badru petugas tni polri relawan disiagakan warga pengguna sepeda motor memaksakan melintas dikhawatirkan longsor susulan,www.detik.com
"
        Longsor Terjang 4 Titik di Sumedang dalam Semalam    ","Kamis, 23 Des 2021 15:09 WIB",bpbd sumedang mencatat 4 kejadian longsor kamis 23 12 2021 pagi longsor intensitas hujan mengguyur wilayah kabupaten sumedang longsor jalan raya sumedang bandung tepatnya lingkungan anjung kelurahan pasanggrahan kecamatan sumedang selatan kawasan desa baginda desa cipancar kecamatan sumedang selatan desa girimukti kecamatan sumedang utara desa linggajaya kecamatan cisitu supervisor pusdalops pb bpbd kabupaten sumedang rully surya s longsor menutup akses jalan kawasan desa baginda desa cipancar kecamatan sumedang selatan longsor ketinggian tebing 15 meter lebar 9 meter rulli 05 00 wib akibatnya akses jalan penghubung desa cipancar desa citengah tertutup jam longsor menutup akses jalan jam jalan desa cipancar desa citengah detikcom kamis 23 12 2021 rully akses jalan desa cipancar kendaraan diterjunkan alat berat dinas pekerjaan kabupaten sumedang pembersihan melibatkan bpbp dibantu unsur tni polri satpol pp warga akses jalan alhamdulillah kendaraan diturunkan alat berat dinas pu sumedang tinggal pembersihan terangnya longsor rully pembersihan selesai akses jalan tertutup pepohonan material tanahnya longsor selesai pembersihannya membersihkan material pohon menutup akses jalan rully tebing longsor 15 meter lebar 9 meter tebing longsor intensitas hujan mengguyur wilayah sumedang longsor intensitas hujan mengguyur kawasan sumedang ujarya mengimbau warga meningkatkan kewaspadaan warga kawasan rawan longsor intensitas hujan warga mohon waspada cepat laporkan potensi longsor wilayahnya pungkasnya,www.detik.com
