tingkat setelah parent,parent,similarity
5,anissa,"[('dinda', 0.8301438689231873), ('jihan', 0.8160781860351562), ('nadya', 0.8047186732292175), ('winda', 0.8033336997032166), ('daffa', 0.8031898736953735), ('mutia', 0.801813542842865), ('ningsih', 0.8016888499259949), ('nabila', 0.8015238046646118), ('siska', 0.7941392660140991), ('inggrid', 0.7928951978683472)]"
5,shinta,"[('rini', 0.8184324502944946), ('larasati', 0.8060789704322815), ('permatasari', 0.7997697591781616), ('andini', 0.7974382638931274), ('anjani', 0.7959123253822327), ('anggraini', 0.7954345345497131), ('safira', 0.7950366139411926), ('dinda', 0.7949891686439514), ('indri', 0.7941375374794006), ('pratiwi', 0.793412983417511)]"
5,yanti,"[('siska', 0.8243092894554138), ('ningsih', 0.8181498646736145), ('rini', 0.8165403008460999), ('tuti', 0.8057005405426025), ('widyawati', 0.7988690137863159), ('lastri', 0.795335054397583), ('sinta', 0.7906551361083984), ('nunung', 0.7904177308082581), ('wiwid', 0.7888686656951904), ('mutia', 0.7833452224731445)]"
5,sulistyowati,"[('kolopaking', 0.7964708805084229), ('soehartono', 0.7918559312820435), ('sunarti', 0.7894726991653442), ('agustina', 0.7879765629768372), ('setiadi', 0.7840427756309509), ('anggraeni', 0.7797097563743591), ('henny', 0.7794250249862671), ('agoes', 0.7793440222740173), ('meidiana', 0.7781141400337219), ('widjanarko', 0.7777103185653687)]"
5,tanamal,"[('wieke', 0.8400831818580627), ('latul', 0.8248839378356934), ('tanty', 0.8027243614196777), ('datau', 0.7936016917228699), ('yoan', 0.7917248606681824), ('minggus', 0.7893742918968201), ('arsita', 0.7889384031295776), ('widowati', 0.7868329882621765), ('tagor', 0.7834476232528687), ('lerian', 0.7816473245620728)]"
5,denada,"[('monita', 0.8230343461036682), ('latul', 0.8196927905082703), ('yunita', 0.8105168342590332), ('audy', 0.8081851005554199), ('wieke', 0.8078227639198303), ('vonny', 0.8010861873626709), ('memes', 0.7981125712394714), ('karlina', 0.7971241474151611), ('nindy', 0.7964615225791931), ('icha', 0.7954525947570801)]"
5,kullit,"[('tahalea', 0.8371891975402832), ('latul', 0.8095653057098389), ('monita', 0.8056759238243103), ('ermy', 0.8003993630409241), ('utha', 0.7968778610229492), ('likumahua', 0.7966660857200623), ('marantika', 0.7937299013137817), ('nugie', 0.7905905842781067), ('likumahuwa', 0.7817475199699402), ('tekol', 0.7808905243873596)]"
5,erningpraja,"[('irianti', 0.8663961291313171), ('soetama', 0.810585618019104), ('latul', 0.8049549460411072), ('wieke', 0.801176130771637), ('ferina', 0.7983560562133789), ('ancha', 0.7927612662315369), ('matalatta', 0.7907613515853882), ('darliah', 0.7841046452522278), ('goeslow', 0.7837252616882324), ('youngky', 0.7831539511680603)]"
5,tahalea,"[('monita', 0.9015323519706726), ('kullit', 0.8371891379356384), ('syaharani', 0.818641185760498), ('sumendra', 0.8067784905433655), ('nugie', 0.8052145838737488), ('broery', 0.8048410415649414), ('shelomita', 0.8012713193893433), ('latul', 0.8011435866355896), ('memes', 0.7971819043159485), ('andaresta', 0.7957597970962524)]"
5,elsye,"[('virgita', 0.9053484201431274), ('erlin', 0.8570100665092468), ('arsita', 0.8527255654335022), ('syahira', 0.8481883406639099), ('sarintan', 0.842541515827179), ('dewantary', 0.8412284851074219), ('palwinta', 0.8392103910446167), ('ishabella', 0.8381917476654053), ('feriska', 0.8352867364883423), ('karenza', 0.8346536159515381)]"
5,nungki,"[('kusumastuti', 0.9294169545173645), ('afifa', 0.8473113775253296), ('febiola', 0.8395275473594666), ('helsi', 0.8363476991653442), ('datau', 0.832609236240387), ('hadju', 0.8310374617576599), ('henidar', 0.8310049772262573), ('inggrid', 0.8308583498001099), ('elsye', 0.8298898339271545), ('monalisa', 0.8296894431114197)]"
5,elly,"[('novia', 0.8042370080947876), ('nunung', 0.8040163516998291), ('adjie', 0.7985339760780334), ('hengky', 0.7984678149223328), ('sagita', 0.7953057885169983), ('maryati', 0.7945131063461304), ('diah', 0.7936114072799683), ('tuti', 0.7894750833511353), ('muchsin', 0.789190411567688), ('lilis', 0.7887134552001953)]"
5,rere,"[('anto', 0.8065525889396667), ('adjie', 0.7816407084465027), ('icha', 0.7766727209091187), ('dicky', 0.7736943364143372), ('didit', 0.7730209231376648), ('ajie', 0.7697991132736206), ('wawan', 0.7651579976081848), ('irvan', 0.7611778974533081), ('tyo', 0.7608824372291565), ('bimo', 0.7578796148300171)]"
5,muchsin,"[('alatas', 0.8478554487228394), ('icha', 0.8099238872528076), ('sandhora', 0.7954420447349548), ('irham', 0.7896941900253296), ('elly', 0.789190411567688), ('adjie', 0.7789784669876099), ('rafiq', 0.7774695158004761), ('fadly', 0.7770763039588928), ('ikang', 0.7751932740211487), ('titiek', 0.7731814980506897)]"
5,soetama,"[('erningpraja', 0.810585618019104), ('younky', 0.8095756769180298), ('broery', 0.7981778383255005), ('marantika', 0.7943571209907532), ('nugie', 0.7928724884986877), ('poetra', 0.7906620502471924), ('soewarno', 0.7847933769226074), ('tekol', 0.7821446657180786), ('irianti', 0.779590904712677), ('bagaskara', 0.7794033885002136)]"
5,sugandi,"[('datau', 0.8329671025276184), ('dira', 0.8317080140113831), ('wieke', 0.8148707747459412), ('mirasih', 0.8138486742973328), ('ferina', 0.8132630586624146), ('aldy', 0.8120982050895691), ('tyas', 0.80440354347229), ('ririn', 0.8027430176734924), ('yunita', 0.8020651340484619), ('widowati', 0.8017246723175049)]"
5,sagita,"[('novia', 0.8451198935508728), ('leily', 0.8414567112922668), ('tyas', 0.8299707770347595), ('eny', 0.8212403059005737), ('anisa', 0.8142720460891724), ('ramadhani', 0.8137830495834351), ('annisa', 0.8131351470947266), ('anggraini', 0.8106800317764282), ('winda', 0.8095382452011108), ('hadju', 0.809034526348114)]"
5,shara,"[('yuni', 0.8806792497634888), ('wieke', 0.7801505923271179), ('syahrini', 0.7724238038063049), ('icha', 0.7718674540519714), ('nindy', 0.7706889510154724), ('yunita', 0.7694818377494812), ('ratnasari', 0.7666945457458496), ('denada', 0.7648565173149109), ('audy', 0.7646742463111877), ('monita', 0.7598198652267456)]"
5,syahrini,"[('yuni', 0.8024187088012695), ('raisa', 0.7950408458709717), ('shara', 0.7724238038063049), ('nindy', 0.770525336265564), ('andien', 0.7669667601585388), ('rossa', 0.7539541721343994), ('icha', 0.7530698776245117), ('zaskia', 0.7529712915420532), ('desy', 0.7497194409370422), ('pinkan', 0.7486498951911926)]"
5,nurlela,"[('yuni', 0.8023552894592285), ('icha', 0.7917038202285767), ('tasya', 0.7824093699455261), ('kinanti', 0.7765325903892517), ('nunung', 0.7725030779838562), ('rendy', 0.7684363722801208), ('andien', 0.7683542966842651), ('ipang', 0.7681453824043274), ('juwita', 0.7677997946739197), ('shanty', 0.7669603228569031)]"
5,rendi,"[('rendy', 0.8417611718177795), ('hengky', 0.8047592043876648), ('aldy', 0.7890453934669495), ('prastika', 0.7887288331985474), ('ririn', 0.7876549959182739), ('inggrid', 0.7842199206352234), ('yeyen', 0.7823610901832581), ('mirasih', 0.7809951305389404), ('eeng', 0.7804314494132996), ('wiwid', 0.7797917723655701)]"
5,dessy,"[('novianti', 0.8247982859611511), ('rendy', 0.8171617984771729), ('carlina', 0.8100563883781433), ('winda', 0.8094274997711182), ('rifky', 0.8071621060371399), ('nadya', 0.798315167427063), ('nita', 0.7979177236557007), ('ririn', 0.7975111603736877), ('anisa', 0.7975029945373535), ('tyas', 0.7964785695075989)]"
5,tya,"[('tyas', 0.8160629868507385), ('inggrid', 0.8144440650939941), ('icha', 0.8136963844299316), ('rendy', 0.8134739995002747), ('ramadhani', 0.8089821338653564), ('datau', 0.7999402284622192), ('indri', 0.7965705394744873), ('anisa', 0.795987606048584), ('astri', 0.7952463030815125), ('ririn', 0.7946052551269531)]"
5,purwadinata,"[('hesti', 0.8975492715835571), ('tike', 0.8463729023933411), ('priatnakusumah', 0.8356888294219971), ('novianti', 0.8356118202209473), ('yuanita', 0.8307346105575562), ('inggrid', 0.830568253993988), ('meidiana', 0.8301084041595459), ('mirasih', 0.8290015459060669), ('herlinda', 0.8232939839363098), ('eeng', 0.8230766654014587)]"
5,moeremans,"[('ardina', 0.8759104609489441), ('donita', 0.8677437901496887), ('shareefa', 0.8645321130752563), ('daanish', 0.8606541156768799), ('afifa', 0.8602662682533264), ('syahira', 0.8526007533073425), ('rasti', 0.8501997590065002), ('aurellie', 0.8500887155532837), ('febiola', 0.8478782176971436), ('fahrani', 0.8460756540298462)]"
5,indriana,"[('kalalo', 0.8746022582054138), ('permatasari', 0.8507097959518433), ('askali', 0.8367253541946411), ('indriani', 0.8079639673233032), ('astari', 0.802216649055481), ('pelapory', 0.7995845079421997), ('marcelia', 0.7919049859046936), ('nabilla', 0.786435604095459), ('novia', 0.7827942967414856), ('rosaria', 0.7818847894668579)]"
5,lerian,"[('enno', 0.8983132839202881), ('tagor', 0.8602432608604431), ('femmy', 0.8532875180244446), ('arsita', 0.8525383472442627), ('misye', 0.8310926556587219), ('hadju', 0.8247754573822021), ('nenny', 0.8237469792366028), ('erlin', 0.821773111820221), ('donita', 0.8210374116897583), ('karlina', 0.8180528879165649)]"
5,diah,"[('agustina', 0.8372613787651062), ('damayanti', 0.836449384689331), ('pratiwi', 0.8354607224464417), ('astri', 0.8305076360702515), ('rieke', 0.8280951976776123), ('inggrid', 0.8268004655838013), ('fitria', 0.8261758089065552), ('tyas', 0.8230901956558228), ('herawati', 0.8216172456741333), ('anggraeni', 0.8188273310661316)]"
5,itje,"[('trisnawati', 0.9004696607589722), ('karlina', 0.8164522051811218), ('novia', 0.8154032826423645), ('nita', 0.8111065030097961), ('femmy', 0.8082978129386902), ('agustina', 0.8073376417160034), ('novianti', 0.8063166737556458), ('wieke', 0.8060052990913391), ('lerian', 0.8054625391960144), ('yunita', 0.8040045499801636)]"
5,broery,"[('marantika', 0.920516312122345), ('monita', 0.8584973216056824), ('pesolima', 0.8433926701545715), ('tahalea', 0.8048411011695862), ('nindy', 0.8026688098907471), ('nugie', 0.8003450632095337), ('soetama', 0.7981778383255005), ('wieke', 0.7960430383682251), ('ikke', 0.7943300008773804), ('minggus', 0.7906569838523865)]"
5,nindy,"[('monita', 0.8403919339179993), ('tompi', 0.8198075294494629), ('andien', 0.8192692399024963), ('nugie', 0.8189574480056763), ('matahariku', 0.8167104721069336), ('audy', 0.8149711489677429), ('icha', 0.8130149841308594), ('yunita', 0.812930703163147), ('pinkan', 0.8095003366470337), ('tesa', 0.8074523210525513)]"
5,nugie,"[('monita', 0.835932195186615), ('nindy', 0.818957507610321), ('memes', 0.8152104020118713), ('ello', 0.8072404265403748), ('tahalea', 0.8052144646644592), ('tompi', 0.8045359253883362), ('broery', 0.8003450036048889), ('syaharani', 0.7946597337722778), ('andaresta', 0.7934015989303589), ('soetama', 0.7928724884986877)]"
5,marantika,"[('broery', 0.9205162525177002), ('pesolima', 0.8295292854309082), ('monita', 0.8242999911308289), ('soetama', 0.7943570613861084), ('kullit', 0.7937299609184265), ('tahalea', 0.7891182899475098), ('denada', 0.7863419055938721), ('wieke', 0.7836900949478149), ('nugie', 0.7813589572906494), ('syaharani', 0.780171275138855)]"
5,audy,"[('andien', 0.8210253119468689), ('monita', 0.8185354471206665), ('tompi', 0.815199613571167), ('nindy', 0.8149711489677429), ('raisa', 0.8140105605125427), ('judika', 0.8090732097625732), ('denada', 0.8081851601600647), ('vidi', 0.7993879318237305), ('icha', 0.7968913912773132), ('yunita', 0.7911673188209534)]"
5,tompi,"[('andien', 0.8518965244293213), ('judika', 0.820008397102356), ('nindy', 0.8198074698448181), ('monita', 0.8170537352561951), ('audy', 0.8151995539665222), ('ello', 0.8146753311157227), ('memes', 0.8095039129257202), ('nugie', 0.8045358657836914), ('icha', 0.8029566407203674), ('syaharani', 0.801745593547821)]"
5,windra,"[('tesa', 0.8447110056877136), ('stefany', 0.8022339940071106), ('keyko', 0.7971903681755066), ('yunita', 0.77274489402771), ('tompi', 0.7686614990234375), ('judika', 0.7671528458595276), ('spectakuler', 0.7532240748405457), ('sumendra', 0.7528499364852905), ('masiv', 0.7519772052764893), ('monita', 0.7490629553794861)]"
5,sumendra,"[('teza', 0.9266480803489685), ('tesa', 0.8315271735191345), ('tahalea', 0.8067784905433655), ('monita', 0.7989088296890259), ('jflow', 0.7917850017547607), ('oktarin', 0.7778952717781067), ('yunita', 0.7719010710716248), ('rozano', 0.7699134945869446), ('joaquine', 0.7698123455047607), ('tompi', 0.7695295214653015)]"
5,stefany,"[('tesa', 0.8283922076225281), ('yunita', 0.8070354461669922), ('windra', 0.8022339344024658), ('riska', 0.7956843376159668), ('judika', 0.7887136936187744), ('shena', 0.7855676412582397), ('icha', 0.7743479609489441), ('malsiana', 0.7726370096206665), ('febrianti', 0.7704784870147705), ('tompi', 0.7638011574745178)]"
5,judika,"[('rossa', 0.8382386565208435), ('andien', 0.8357166051864624), ('raisa', 0.8313847184181213), ('nidji', 0.8200784921646118), ('tompi', 0.8200085163116455), ('tesa', 0.8164314031600952), ('vidi', 0.8137161135673523), ('spectakuler', 0.8129974603652954), ('audy', 0.809073269367218), ('nindy', 0.8073652982711792)]"
5,keyko,"[('vredhe', 0.8533321619033813), ('tesa', 0.8112978339195251), ('nurzaka', 0.802034318447113), ('windra', 0.7971904277801514), ('elliandrian', 0.79292893409729), ('giofanny', 0.7923725247383118), ('yassovi', 0.7769738435745239), ('oktarin', 0.7752785682678223), ('maesarah', 0.7716706395149231), ('sezairi', 0.7693743109703064)]"
5,kinaryosih,"[('ardina', 0.8575804829597473), ('rasti', 0.8526224493980408), ('amroe', 0.8488886952400208), ('febiola', 0.847297728061676), ('jihan', 0.8439682126045227), ('henidar', 0.8415319323539734), ('helsi', 0.837062418460846), ('rionaldo', 0.8364671468734741), ('stockhorst', 0.83482426404953), ('chicco', 0.8338188529014587)]"
5,anggika,"[('bolsterli', 0.922849714756012), ('rasti', 0.8491559028625488), ('ardina', 0.8368588089942932), ('moeremans', 0.8318668603897095), ('donita', 0.8212531208992004), ('priscillia', 0.8135154843330383), ('eriska', 0.8116883039474487), ('stockhorst', 0.8103551864624023), ('prastika', 0.8049991726875305), ('daanish', 0.8037872910499573)]"
5,nafa,"[('rasti', 0.8490501642227173), ('ardina', 0.8297556042671204), ('jihan', 0.8254702687263489), ('hadju', 0.8247775435447693), ('ernesta', 0.8191156387329102), ('dhini', 0.8173142075538635), ('afifa', 0.8148024082183838), ('novyansari', 0.811994194984436), ('nadira', 0.8054583072662354), ('sonya', 0.8027610182762146)]"
5,euis,"[('darliah', 0.8302338123321533), ('nunung', 0.810830295085907), ('wieke', 0.8093055486679077), ('ningsih', 0.7975883483886719), ('rini', 0.7895549535751343), ('widowati', 0.7875979542732239), ('inneke', 0.7850132584571838), ('neneng', 0.7812599539756775), ('lilis', 0.7787823677062988), ('tanty', 0.7730788588523865)]"
5,caca,"[('handika', 0.8148354887962341), ('nunung', 0.8100231289863586), ('dinda', 0.7947224974632263), ('amel', 0.7826166152954102), ('ningsih', 0.7813028693199158), ('icha', 0.7802243828773499), ('narji', 0.7756468653678894), ('tasya', 0.7723230719566345), ('mpok', 0.7707349061965942), ('nita', 0.7697591781616211)]"
5,feriska,"[('fera', 0.9087875485420227), ('arsita', 0.8813237547874451), ('syahira', 0.8765881061553955), ('trihapsari', 0.8753122091293335), ('novyansari', 0.868190348148346), ('kharismawati', 0.8679991960525513), ('afifa', 0.8669880628585815), ('tagor', 0.864458441734314), ('fariha', 0.8643077611923218), ('tjindarbumi', 0.8637450933456421)]"
5,rasya,"[('afifa', 0.866683304309845), ('syahira', 0.8562696576118469), ('helsi', 0.8494799137115479), ('herlinda', 0.843909502029419), ('mirasih', 0.8368096947669983), ('herfiza', 0.8350735306739807), ('erlin', 0.8326720595359802), ('fera', 0.8302029371261597), ('novie', 0.8291065692901611), ('hadju', 0.828596830368042)]"
5,meyda,"[('sefira', 0.9495821595191956), ('syahira', 0.8651206493377686), ('rastanty', 0.8438319563865662), ('donita', 0.8435373902320862), ('helsi', 0.842835009098053), ('afifa', 0.8412840962409973), ('hadju', 0.8410128951072693), ('aminarti', 0.840244472026825), ('herfiza', 0.8382425308227539), ('yunatria', 0.8316012620925903)]"
5,hikmal,"[('abrar', 0.8912060856819153), ('hadju', 0.8508560061454773), ('zimah', 0.8496622443199158), ('donita', 0.8458715677261353), ('febiola', 0.8389183282852173), ('mirasih', 0.8341739773750305), ('novianti', 0.8338709473609924), ('sefira', 0.8327855467796326), ('syahira', 0.8326583504676819), ('afifa', 0.8325057625770569)]"
5,ghassani,"[('syahira', 0.8596882224082947), ('feriska', 0.850700855255127), ('afifa', 0.8505322933197021), ('fabriana', 0.8500773906707764), ('herlinda', 0.8468806147575378), ('fera', 0.8451626300811768), ('hadju', 0.8401580452919006), ('aqilah', 0.8388025760650635), ('arsita', 0.8342060446739197), ('novyansari', 0.8341227173805237)]"
5,marwa,"[('tsania', 0.8133774995803833), ('safa', 0.7589878439903259), ('nadira', 0.7421706318855286), ('liyana', 0.7163974642753601), ('zein', 0.712397038936615), ('litiefah', 0.7115191221237183), ('fauziah', 0.7098811268806458), ('faris', 0.7063412070274353), ('marwah', 0.7041634321212769), ('aqilah', 0.7035641670227051)]"
5,sofie,"[('anastasya', 0.8411396741867065), ('agustine', 0.8300943970680237), ('hadju', 0.817977249622345), ('herlinda', 0.8175930976867676), ('hapsari', 0.8148535490036011), ('julianti', 0.8145520091056824), ('lorenza', 0.8111190795898438), ('novie', 0.8092321157455444), ('waroka', 0.8048399090766907), ('adelia', 0.8035061955451965)]"
5,eza,"[('gionino', 0.8642913103103638), ('rifky', 0.8288905620574951), ('donita', 0.8227773904800415), ('arumi', 0.8216395974159241), ('icha', 0.8167826533317566), ('rianti', 0.8156574368476868), ('rendy', 0.8090739250183105), ('dhini', 0.8077316880226135), ('ardina', 0.804449737071991), ('ussy', 0.8012802600860596)]"
5,kusumastuti,"[('nungki', 0.929416835308075), ('inggrid', 0.8572105169296265), ('tyas', 0.8450905084609985), ('niken', 0.8364574909210205), ('novia', 0.8328684568405151), ('afifa', 0.830741286277771), ('yulianti', 0.8304210901260376), ('febriana', 0.8295540809631348), ('anggraeni', 0.8280315399169922), ('febiola', 0.8275706768035889)]"
5,retno,"[('ratih', 0.8412527441978455), ('damayanti', 0.8137130737304688), ('fitria', 0.7979367971420288), ('larasati', 0.7955878973007202), ('diah', 0.7942883968353271), ('anggraeni', 0.7916077971458435), ('pratiwi', 0.7911222577095032), ('rini', 0.7892359495162964), ('sukma', 0.7876359820365906), ('rahayu', 0.7821508646011353)]"
5,meilani,"[('puspitasari', 0.8574817776679993), ('febriana', 0.8538790941238403), ('meidiana', 0.8494183421134949), ('alivia', 0.8489459753036499), ('hadju', 0.8470792174339294), ('novyansari', 0.8463114500045776), ('novie', 0.8450873494148254), ('febriani', 0.8428099155426025), ('anggraeni', 0.8421913981437683), ('noviana', 0.8413537740707397)]"
5,julianti,"[('anindhita', 0.8766653537750244), ('anindita', 0.8492112755775452), ('meidiana', 0.848068356513977), ('novie', 0.837815523147583), ('novyansari', 0.8335278034210205), ('febriana', 0.8325191736221313), ('feriska', 0.8313878774642944), ('meilani', 0.8308113217353821), ('alivia', 0.8305565714836121), ('fionista', 0.830348789691925)]"
5,murti,"[('anjani', 0.7959490418434143), ('laksmi', 0.7911230325698853), ('ratri', 0.7899349331855774), ('wardani', 0.7795639634132385), ('komala', 0.773196816444397), ('krisna', 0.7708667516708374), ('sundari', 0.7694987058639526), ('atmaja', 0.7683169841766357), ('puspitasari', 0.7665082216262817), ('galih', 0.7617544531822205)]"
5,djenar,"[('maesa', 0.9018914103507996), ('oktaviani', 0.7964535355567932), ('neona', 0.7884058356285095), ('herlinda', 0.7859464883804321), ('tyas', 0.7791761755943298), ('mieke', 0.7765337228775024), ('femmy', 0.7756534814834595), ('fitria', 0.7746436595916748), ('kusumastuti', 0.7732347846031189), ('kinaryosih', 0.773192286491394)]"
5,fairuz,"[('adly', 0.8749871253967285), ('sungkar', 0.8552308082580566), ('fachri', 0.8401384949684143), ('shireen', 0.8386570811271667), ('farhan', 0.8180645704269409), ('syakieb', 0.8154044151306152), ('syarief', 0.8144341707229614), ('rifky', 0.8115761876106262), ('zacky', 0.8062246441841125), ('mirdad', 0.8018544316291809)]"
5,syarief,"[('sungkar', 0.8446785807609558), ('aliando', 0.8416860699653625), ('anjasmara', 0.8344394564628601), ('fachri', 0.8294053673744202), ('zacky', 0.8270036578178406), ('aming', 0.8218131065368652), ('fadhillah', 0.8147250413894653), ('fairuz', 0.8144342303276062), ('fadillah', 0.8136112093925476), ('zulmi', 0.8130401372909546)]"
5,zimah,"[('zacky', 0.8506413102149963), ('hikmal', 0.8496623039245605), ('donita', 0.8413607478141785), ('hengky', 0.8388075828552246), ('aming', 0.8381836414337158), ('hadju', 0.8308454155921936), ('fachri', 0.829198956489563), ('febiola', 0.8261591196060181), ('mirdad', 0.8228510022163391), ('arfian', 0.8217906355857849)]"
5,zacky,"[('zimah', 0.8506412506103516), ('fachri', 0.8271288275718689), ('syarief', 0.8270035982131958), ('rifky', 0.8194100260734558), ('fairuz', 0.8062246441841125), ('donita', 0.8062130808830261), ('acho', 0.79827880859375), ('mirdad', 0.7927257418632507), ('eza', 0.7924306988716125), ('aming', 0.792011559009552)]"
5,fadhillah,"[('hardi', 0.8436923027038574), ('fachri', 0.8222633004188538), ('ramdan', 0.8191351890563965), ('syarief', 0.8147250413894653), ('helsi', 0.8131356239318848), ('hengky', 0.8120508790016174), ('zimah', 0.8110299706459045), ('astri', 0.8105189800262451), ('acho', 0.8095917701721191), ('rifky', 0.8084613084793091)]"
5,abrar,"[('hikmal', 0.8912061452865601), ('fadillah', 0.8297558426856995), ('yusra', 0.8195674419403076), ('awaludin', 0.8192592263221741), ('sefira', 0.8186910152435303), ('fachri', 0.8138119578361511), ('zimah', 0.8130775690078735), ('arfian', 0.81277996301651), ('aedy', 0.8104754686355591), ('taher', 0.8061640858650208)]"
5,fathir,"[('afdhal', 0.8137339353561401), ('fachri', 0.8126739859580994), ('abidzar', 0.8072649836540222), ('jefri', 0.79205721616745), ('syifa', 0.7878732681274414), ('hadju', 0.785591721534729), ('rifky', 0.7850958704948425), ('sefira', 0.770098090171814), ('hikmal', 0.7693309187889099), ('donita', 0.767699122428894)]"
5,fahira,"[('sefira', 0.8204253911972046), ('jihan', 0.8175902366638184), ('fachri', 0.8108364939689636), ('hadju', 0.8085998296737671), ('berliana', 0.8077898621559143), ('azhari', 0.8053369522094727), ('abrar', 0.8041415810585022), ('febiola', 0.8026302456855774), ('syarief', 0.7997891306877136), ('fauziah', 0.7977637648582458)]"
5,yeyen,"[('inggrid', 0.8552382588386536), ('eeng', 0.840988278388977), ('novianti', 0.838906466960907), ('mirasih', 0.838849663734436), ('prastika', 0.8383114337921143), ('arsita', 0.8366352915763855), ('hadju', 0.835679292678833), ('saptahadi', 0.8335543870925903), ('hengky', 0.8326326608657837), ('afifah', 0.8321029543876648)]"
5,felicya,"[('angelista', 0.959347128868103), ('syahira', 0.8481350541114807), ('afifa', 0.8429754972457886), ('bramasta', 0.8352395296096802), ('daanish', 0.835126519203186), ('verrel', 0.8335830569267273), ('rastanty', 0.828783392906189), ('arsita', 0.8275997638702393), ('moeremans', 0.8274428248405457), ('sadiqah', 0.8270761370658875)]"
5,shareefa,"[('daanish', 0.9346733689308167), ('ardina', 0.8664056062698364), ('moeremans', 0.8645321130752563), ('stockhorst', 0.8495286107063293), ('afifa', 0.8483694791793823), ('arsita', 0.846552848815918), ('syahira', 0.8450896739959717), ('febiola', 0.8447791934013367), ('humonggio', 0.8425155282020569), ('femmy', 0.842154324054718)]"
6,rohimayati,"[('adiska', 0.8831633925437927), ('karenza', 0.861079216003418), ('anisyahtul', 0.8563638925552368), ('arieswaty', 0.8520607948303223), ('windasari', 0.8447110056877136), ('kathriana', 0.8429774641990662), ('patrisia', 0.8412302732467651), ('setiowati', 0.8379748463630676), ('herliana', 0.8377769589424133), ('rivani', 0.8359466195106506)]"
6,trecel,"[('evato', 0.9209613800048828), ('vanessae', 0.9133668541908264), ('anandia', 0.8945031762123108), ('patrisia', 0.8291745185852051), ('kathriana', 0.8265717625617981), ('kretapradani', 0.8232823014259338), ('treciel', 0.8188052773475647), ('rohimayati', 0.8150056600570679), ('duillian', 0.802337646484375), ('tandiokusuma', 0.7987159490585327)]"
6,saumi,"[('grahana', 0.9645525217056274), ('permatahani', 0.8714160323143005), ('ramdhani', 0.8494478464126587), ('patrisia', 0.812576174736023), ('arieswaty', 0.8080690503120422), ('yosita', 0.804982602596283), ('kathriana', 0.7632202506065369), ('ressa', 0.759271502494812), ('raina', 0.752854585647583), ('aflah', 0.7402297854423523)]"
6,ramdhani,"[('grahana', 0.897190272808075), ('saumi', 0.8494478464126587), ('permatahani', 0.8276999592781067), ('patrisia', 0.8138940334320068), ('jbr', 0.8112871646881104), ('fadlan', 0.8049567937850952), ('yosita', 0.8024800419807434), ('sidiq', 0.8012368083000183), ('arieswaty', 0.7996942400932312), ('erawati', 0.799075722694397)]"
6,immanda,"[('fidly', 0.9145227670669556), ('hasyakyla', 0.8274471163749695), ('permatahani', 0.819284200668335), ('fitriyanti', 0.816831648349762), ('anadila', 0.8029740452766418), ('wantari', 0.8023383617401123), ('azzahra', 0.8010611534118652), ('nadhifa', 0.7978631258010864), ('fakhriyani', 0.7869631052017212), ('aninditha', 0.7846331000328064)]"
6,monalisa,"[('arieswaty', 0.8871941566467285), ('febriani', 0.8619949817657471), ('lorenza', 0.8618648052215576), ('novyansari', 0.8582205176353455), ('puspitasari', 0.856514036655426), ('febriana', 0.8501476645469666), ('wulansari', 0.8478342890739441), ('parahitha', 0.8422054052352905), ('safitri', 0.8414700031280518), ('alivia', 0.8408174514770508)]"
6,venisia,"[('yosaputra', 0.8624459505081177), ('patrisia', 0.7405143976211548), ('permatahani', 0.7359182238578796), ('yosita', 0.7157031893730164), ('vanessae', 0.7104793190956116), ('kathriana', 0.7014201879501343), ('arieswaty', 0.6994231939315796), ('trecel', 0.6746751070022583), ('grahana', 0.6657158136367798), ('evato', 0.6611787676811218)]"
6,fitriyati,"[('wahidatul', 0.7785858511924744), ('yosaputra', 0.7780683636665344), ('nasyabila', 0.7253534197807312), ('erviana', 0.7184855937957764), ('alfianmuhammad', 0.7074148654937744), ('permatahani', 0.7073772549629211), ('vanessae', 0.7056449055671692), ('chumaira', 0.6965915560722351), ('chrisna', 0.6911221742630005), ('pratami', 0.6911042332649231)]"
6,aflah,"[('fadlan', 0.8530788421630859), ('anggawijaya', 0.8320232033729553), ('grahana', 0.8057252764701843), ('ramdhani', 0.7941266894340515), ('hamgari', 0.7912278175354004), ('priasmoro', 0.7873317003250122), ('alamzah', 0.772663950920105), ('patrisia', 0.7691377401351929), ('triady', 0.7689255475997925), ('chrisna', 0.7601191997528076)]"
6,ressa,"[('kania', 0.8585719466209412), ('puspitasari', 0.8428686857223511), ('novita', 0.8122634887695312), ('herlambang', 0.8098859786987305), ('ramadhani', 0.8086740374565125), ('arieswaty', 0.8079656958580017), ('hapsari', 0.8041071891784668), ('aryani', 0.8020363450050354), ('yulianti', 0.7977083921432495), ('wulandari', 0.7975397109985352)]"
6,evato,"[('vanessae', 0.9460499882698059), ('anandia', 0.922755241394043), ('trecel', 0.9209612607955933), ('treciel', 0.9052869081497192), ('kretapradani', 0.7915575504302979), ('patrisia', 0.7790094614028931), ('rohimayati', 0.7758549451828003), ('kathriana', 0.7702500820159912), ('yosaputra', 0.7559043169021606), ('yosita', 0.752071738243103)]"
